Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
armorMilitarySetSchematic,,,,,"[DECEA3]Schematic [ffffff]Military Armor",,"Bauplan – Militärrüstung","Esquema de armadura militar","Schéma d'armure militaire","Schema dell'armatura militare","設計図「軍用アーマー 」","군용 갑옷 도면","Wojskowy pancerz — schemat","Diagrama da Armadura Militar","Схема армейской брони","Askeri Zırh Şeması","军用护甲设计图","軍事裝甲部件原理圖"
armorSteelSetSchematic,,,,,"[DECEA3]Schematic [ffffff]Steel Armor",,"Bauplan – Stahlrüstung","Esquema de armadura de acero","Schéma d'armure en acier","Schema dell'armatura d'acciaio","設計図「鉄鋼アーマー」","강철 갑옷 도면","Stalowy pancerz — schemat","Diagrama da Armadura de Aço","Схема стальной брони","Çelik Zırh Şeması","钢护甲设计图","鋼裝甲部件原理圖"
autoTurretSchematic,,,,,"[DECEA3]Schematic [ffffff]SMG Auto Turret",,"Bauplan – Automatischer Maschinenpistolengeschützturm","Esquema de torreta automática de metralleta","Schéma de tourelle à mitraillette automatique","Schema della torretta automatica per mitra","設計図「SMG自動砲台」","SMG 자동 터렛 도면","Wieżyczka automatyczna z pistoletem maszynowym — schemat","Diagrama da torreta automática de submetralhadora","Схема «Автоматическая турель-ПП»","Otomatik Hafif Makineli Tüfek Tareti Şeması","SMG自动炮塔设计图","衝鋒槍自動炮臺原理圖"
batterybankSchematic,,,,,"[DECEA3]Schematic [ffffff]Battery Bank",,"Bauplan – Batteriebank","Esquema de batería portátil","Schéma de banc de batteries","Schema del caricabatteria","設計図「バッテリーバンク」","배터리 저장고 도면","Bateria akumulatorów — schemat","Diagrama de banco de baterias","Схема «Аккумуляторный блок»","Pil Şarj Ünitesi Şeması","电池组设计图","電池組原理圖"
bladeTrapSchematic,,,,,"[DECEA3]Schematic [ffffff]Blade Trap",,"Bauplan – Klingenfalle","Esquema de trampa de hoja","Schéma de piège à lame","Schema della trappola con lame","設計図「ブレードトラップ」","칼날 트랩 도면","Pułapka z ostrzem — schemat","Diagrama de armadilha de lâmina","Схема «Ловушка с клинками»","Bıçaklı Tuzak Şeması","刀片陷阱设计图","刀片陷阱原理圖"
cementMixerSchematic,,,,,"[DECEA3]Schematic [ffffff]Cement Mixer",,"Bauplan – Zementmischer","Esquema de hormigonera","Schéma de bétonnière","Schema della betoniera","設計図「セメントミキサー」","시멘트 믹서 도면","Betoniarka — schemat","Diagrama de Betoneira","Схема «Бетономешалка»","Çimento Mikseri Şeması","水泥搅拌机设计图","水泥攪拌機原理圖"
chemistryStationSchematic,,,,,"[DECEA3]Schematic [ffffff]Chemistry Station",,"Bauplan – Chemiestation","Esquema de estación de química","Schéma d'atelier de chimie","Schema del laboratorio chimico","設計図「化学実験ステーション」","화학 작업기 도면","Laboratorium chemiczne — schemat","Diagrama de Estação de Química","Схема «Химлаборатория»","Kimya İstasyonu Şeması","化学工作站设计图","化學工作站原理圖"
dartTrapSchematic,,,,,"[DECEA3]Schematic [ffffff]Dart Trap",,"Bauplan – Dart-Falle","Esquema de dardos de metal","Schéma de piège à fléchettes","Schema della trappola con dardi","設計図「ダーツトラップ」","다트 트랩 도면","Pułapka z rzutkami — schemat","Diagrama de armadilha de dardos","Схема «Ловушка с дротиками»","Oklu Tuzak Şeması","飞镖陷阱设计图","毒鏢陷阱原理圖"
drinkJarBeerSchematic,,,,,"[DECEA3]Schematic [ffffff]Beer",,"Rezept – Bier","Receta de cerveza","Composition de bière","Ricetta della birra","ビールレシピ","맥주 레시피","Przepis na piwo","Receita de Cerveja","Рецепт пива","Bira Tarifi","啤酒配方","啤酒配方"
drinkJarCoffeeSchematic,,,,,"[DECEA3]Schematic [ffffff]Coffee",,"Rezept – Kaffee","Receta de café","Composition de café","Ricetta del caffè","コーヒーレシピ","커피 레시피","Przepis na kawę","Receita de Café","Рецепт кофе","Kahve Tarifi","咖啡配方","咖啡配方"
drinkJarGoldenRodTeaSchematic,,,,,"[DECEA3]Schematic [ffffff]Goldenrod Tea",,"Rezept – Goldrutentee","Receta de té de vara de oro","Composition de thé de gerbe d'or","Ricetta dell'infuso di verga d'oro","アキノキリンソウ茶レシピ","미역취 차 레시피","Napar z nawłoci — przepis","Receita de chá de solidago","Рецепт чая из золотарника","Altınbaşak Çayı Tarifi","秋麒麟茶配方","麒麟草茶配方"
drinkJarGrandpasAwesomeSauceSchematic,,,,,"[DECEA3]Schematic [ffffff]Grandpa's Awesome Sauce",,"Rezept – Großvaters irre Sauce","Receta de la increíble salsa del abuelo","Composition de bonne sauce de papy","Ricetta della super salsa del nonno","おじいちゃんの素敵なソースレシピ","할아버지의 끝내주는 소스 레시피","Kozacki sos dziadunia — przepis","Receita do molho especial do vovô","Рецепт классного дедушкиного пойла","Dedenin Muhteşem Sosu Tarifi","祖父的美味酱配方","爺棒醬配方"
drinkJarGrandpasLearningElixirSchematic,,,,,"[DECEA3]Schematic [ffffff]Grandpa's Learn' Elixir",,"Rezept – Großvaters Lernelexir","Receta del elixir del aprendizaje del abuelo","Composition d'élixir d'apprentissage de papy","Ricetta dell'elisir dell'apprendimento del nonno","おじいちゃんの学習エリクサーレシピ","할아버지의 학습 영약 레시피","Eliksir nauki dziadunia — przepis","Receita de elixir da aprendizagem do vovô","Рецепт дедушкиного эликсира для учебы","Dedenin Zihin Açan İksiri Tarifi","祖父的学习妙药配方","智慧聖水配方"
drinkJarGrandpasMoonshineSchematic,,,,,"[DECEA3]Schematic [ffffff]Grandpa's Moonshine",,"Rezept – Großvaters Mondschein","Receta de alcohol destilado ilegalmente del abuelo","Composition d'alcool de contrebande de papy","Ricetta del whisky clandestino del nonno","おじいちゃんの密造酒レシピ","할아버지의 밀주 레시피","Księżycówka dziadunia — przepis","Receita de Birita do Vovô","Рецепт дедушкиного самогона","Dedenin Ev Yapımı Likörü Tarifi","祖父的私酒配方","爺爺的私釀酒配方"
drinkJarRedTeaSchematic,,,,,"[DECEA3]Schematic [ffffff]Red Tea",,"Rezept – Roter Tee","Receta de té rojo","Composition de thé rouge","Ricetta del tè rosso","紅茶レシピ","홍차 레시피","Czerwona herbata — przepis","Receita de chá vermelho","Рецепт красного чая","Kırmızı Çay Tarifi","红茶配方","紅茶配方"
drinkYuccaJuiceSmoothieSchematic,,,,,"[DECEA3]Schematic [ffffff]Yucca Juice Smoothie",,"Rezept – Yucca-Saft-Smoothie","Receta de batido de zumo de yuca","Composition de smoothie au jus de yucca","Ricetta del frullato di yucca","ユッカジューススムージーレシピ","유카즙 스무디 레시피","Smoothie z soku z jukki — przepis","Receita de vitamina de sumo da yucca","Рецепт смузи из сока юкки","Avize Ağacı İçeceği Tarifi","丝兰汁果昔配方","絲蘭果果汁奶昔配方"
drugAntibioticsSchematic,,,,,"[DECEA3]Schematic [ffffff]Antibiotics",,"Rezept – Antibiotika","Receta de antibióticos","Composition d'antibiotiques","Ricetta degli antibiotici","抗生物質レシピ","항생제 레시피","Antybiotyki — przepis","Receita de antibióticos","Рецепт антибиотиков","Antibiyotik Tarifi","抗生素配方","抗生素配方"
drugHerbalAntibioticsSchematic,,,,,"[DECEA3]Schematic [ffffff]Herbal Antibiotics",,"Rezept – Natürliche Antibiotika","Receta de antibióticos herbales","Composition d'antibiotiques naturels","Ricetta degli antibiotici naturali","ハーブ系抗生物質レシピ","허브 항생제 레시피","Antybiotyki pochodzenia roślinnego — przepis","Receita de antibiótico fitoterápico","Рецепт травяных антибиотиков","Bitkisel Antibiyotik Tarifi","草药抗生素配方","草藥抗生素配方"
electricfencepostSchematic,,,,,"[DECEA3]Schematic [ffffff]Electric Fence Post",,"Bauplan – Elektrozaunpfosten","Esquema de poste de valla eléctrica","Schéma de poteau de clôture électrique","Schema del palo elettrico per recinzione","設計図「電流フェンスポスト」","전기 울타리 구역 도면","Słupek elektrycznego pastucha — schemat","Diagrama de poste de cerca elétrica","Схема «Часть электрического забора»","Elektrikli Çit Kazığı Şeması","电围栏柱设计图","電欄柱原理圖"
electrictimerrelaySchematic,,,,,"[DECEA3]Schematic [ffffff]Electric Timer Relay",,"Bauplan – Elektrozeitschalter-Relais","Esquema de relé de temporizador eléctrico","Schéma de relais horaire électrique","Schema del relè elettrico con timer","設計図「電気タイマーリレー」","전기 타이머 계전기 도면","Elektryczny przekaźnik czasowy — schemat","Diagrama de transmissor de Cronômetro Elétrico","Схема «Реле с электронным таймером»","Elektrikli Zamanlama Rölesi Şeması","定时电继电器设计图","電動計時器繼電器原理圖"
foodBaconAndEggsSchematic,,,,,"[DECEA3]Schematic [ffffff]Bacon and Eggs",,"Rezept – Speck mit Eiern","Receta de huevos y tocino","Composition de bacon et œufs","Ricetta di uova e pancetta","ベーコンエッグレシピ","베이컨과 달걀 레시피","Bekon i jajka — przepis","Receita de ovos com bacon","Рецепт яичницы с беконом","Pastırmalı Yumurta Tarifi","培根鸡蛋配方","培根煎蛋配方"
foodBakedPotatoSchematic,,,,,"[DECEA3]Schematic [ffffff]Baked Potato",,"Rezept – Gebackene Kartoffel","Receta de patata asada","Composition de pomme de terre au four","Ricetta della patata arrosto","ベークドポテトレシピ","구운 감자 레시피","Pieczony ziemniak — przepis","Receita de batata assada","Рецепт печеного картофеля","Pişmiş Patates Tarifi","烤土豆配方","烤土豆配方"
foodBlueberryPieSchematic,,,,,"[DECEA3]Schematic [ffffff]Blueberry Pie",,"Rezept – Blaubeerkuchen","Receta de pastel de moras","Composition de tarte aux myrtilles","Ricetta della crostata di mirtilli","ブルーベリーパイレシピ","블루베리 파이 레시피","Placek z jagodami — przepis","Receita de torta de mirtilo","Рецепт пирога с черникой","Yabanmersinli Turta Tarifi","蓝莓派配方","藍莓派配方"
foodBoiledMeatSchematic,,,,,"[DECEA3]Schematic [ffffff]Boiled Meat",,"Rezept – Gekochtes Fleisch","Receta de carne cocida","Composition de viande bouillie","Ricetta del bollito di carne","ゆで肉レシピ","삶은 고기 레시피","Gotowane mięso — przepis","Receita de cozido de carne","Рецепт вареного мяса","Haşlanmış Et Tarifi","水煮肉配方","水煮肉配方"
foodCanShamSchematic,,,,,"[DECEA3]Schematic [ffffff]Shamway Secret Recipe",,"Rezept – Shamway-Geheimnis","Receta secreta de Shamway","Composition secrète du jambon de marque Shamway","Ricetta segreta della Shamway","シャムウェイ秘伝レシピ","샴웨이 시크릿 레시피","Tajny przepis Shamway","Receita de carne falsa","Секретный рецепт компании «Срамвэй»","Shamway'in Gizli Tarifi","山威秘密配方","假火腿配方"
foodChiliDogSchematic,,,,,"[DECEA3]Schematic [ffffff]Chili Dog",,"Rezept – Chili-Hotdog","Receta de perrito de chile","Composition de hot dog au chili","Ricetta dell'hot dog piccante","チリドッグレシピ","칠리 핫도그 레시피","Przepis na chili doga","Receita de salsicha de chili","Рецепт чили-дога","Acılı Sosisli Tarifi","辣狗配方","辣味熱狗配方"
foodCornBreadSchematic,,,,,"[DECEA3]Schematic [ffffff]Corn Bread",,"Rezept – Maisbrot","Receta de pan de maíz","Composition de pain de maïs","Ricetta del pane di mais","トウモロコシパンレシピ","옥수수빵 레시피","Chleb kukurydziany — przepis","Receita de pão de milho","Рецепт кукурузного хлеба","Mısır Ekmeği Tarifi","玉米面包配方","玉米麵包配方"
foodCornOnTheCobSchematic,,,,,"[DECEA3]Schematic [ffffff]Corn on the Cob",,"Rezept – Gekochter Maiskolben","Receta de mazorca de maíz","Composition d'épi de maïs doux","Ricetta della pannocchia","芯付きトウモロコシレシピ","통옥수수 레시피","Kolba kukurydzy — przepis","Receita de milho cozido","Рецепт вареной кукурузы","Buharda Mısır Tarifi","玉米棒配方","玉米棒子配方"
foodFishTacosSchematic,,,,,"[DECEA3]Schematic [ffffff]Fish Tacos",,"Rezept – Fisch-Tacos","Receta de tacos de pescado","Composition des tacos au poisson","Ricetta dei tacos di pesce","フィッシュタコスレシピ","생선 타코 레시피","Taco z rybą — przepis","Receita de tacos de peixe","Рецепт рыбных тако","Balık Tako Tarifi","鱼肉塔可配方","魚肉玉米卷配方"
foodGrilledMeatSchematic,,,,,"[DECEA3]Schematic [ffffff]Grilled Meat",,"Rezept – Gegrilltes Fleisch","Receta de carne a la parrilla","Composition de viande grillée","Ricetta della carne alla griglia","焼肉レシピ","구운 고기 레시피","Grillowane mięso — przepis","Receita de carne grelhada","Рецепт жареного мяса","Izgara Et Tarifi","烤肉配方","烤肉配方"
foodGumboStewSchematic,,,,,"[DECEA3]Schematic [ffffff]Gumbo Stew",,"Rezept – Gumbo-Eintopf","Receta de estofado de gumbo","Composition de gombo","Ricetta dello stufato gumbo","ガンボシチューレシピ","검보 스튜 레시피","Potrawka gumbo — przepis","Receita de guisado de gumbo","Рецепт рагу «Гамбо»","Gumbo Yahnisi Tarifi","秋葵汤配方","秋葵燉菜配方"
foodHoboStewSchematic,,,,,"[DECEA3]Schematic [ffffff]Hobo Stew",,"Rezept – Penner-Eintopf","Receta de estofado de indigente","Composition de ragoût de vagabond","Ricetta dello stufato mulligan","ホボシチューレシピ","재활용 스튜 레시피","Potrawka żula — przepis","Receita de guisado de mendigo","Рецепт рагу бродяги","Hobo Yahnisi Tarifi","蔬菜炖肉配方","流浪漢特供燉菜配方"
foodMeatStewSchematic,,,,,"[DECEA3]Schematic [ffffff]Meat Stew",,"Rezept – Wildbreteintopf","Receta de estofado de carne","Composition de ragoût de viande","Ricetta dello stufato di carne","肉シチューレシピ","고기 스튜 레시피","Potrawka z mięsem — przepis","Receita de guisado de carne","Рецепт мясного рагу","Et Yahnisi Tarifi","炖肉配方","燉肉配方"
foodPumpkinBreadSchematic,,,,,"[DECEA3]Schematic [ffffff]Pumpkin Bread",,"Rezept – Kürbisbrot","Receta de pan de calabaza","Composition de pain à la citrouille","Ricetta del pan di zucca","カボチャパンレシピ","호박빵 레시피","Chleb dyniowy — przepis","Receita de pão de abóbora","Рецепт тыквенного хлеба","Bal Kabağı Ekmeği Tarifi","南瓜面包配方","南瓜麵包配方"
foodPumpkinCheesecakeSchematic,,,,,"[DECEA3]Schematic [ffffff]Pumpkin Cheesecake",,"Rezept – Kürbis-Käsekuchen","Receta de tarta de queso de calabaza","Composition de cheesecake à la citrouille","Ricetta della cheesecake alla zucca","カボチャチーズケーキレシピ","호박 치즈케이크 레시피","Sernik dyniowy — przepis","Receita de cheesecake de abóbora","Рецепт тыквенного чизкейка","Bal Kabaklı Çizkek Tarifi","南瓜芝士蛋糕配方","南瓜芝士蛋糕配方"
foodPumpkinPieSchematic,,,,,"[DECEA3]Schematic [ffffff]Pumpkin Pie",,"Rezept – Kürbiskuchen","Receta de pastel de calabaza","Composition de tarte à la citrouille","Ricetta della torta di zucca.","カボチャパイレシピ","호박 파이 레시피","Placek z dynią — przepis","Receita de torta de abóbora","Рецепт тыквенного пирога","Bal Kabaklı Turta Tarifi","南瓜派配方","南瓜派配方"
foodShamChowderSchematic,,,,,"[DECEA3]Schematic [ffffff]Sham Chowder",,"Rezept – Sham-Suppe","Receta de la sopa de pescado de Sham","Composition de soupe épaisse de jambon en conserve","Ricetta della zuppa alla sham","シャムチャウダーレシピ","샴 차우더 레시피","Chowder z nięsa — przepis","Receita de ensopado falso","Рецепт похлебки из «Срама»","Sham Balık Çorbası Tarifi","山威杂烩配方","假雜燴配方"
foodShepardsPieSchematic,,,,,"[DECEA3]Schematic [ffffff]Shepards Pie",,"Rezept – Shepards Pie","Receta de pastel de pastor","Composition de shepherd's pie","Ricetta del Pasticcio del pastore","シェパードパイレシピ","셰퍼드 파이 레시피","Placek pasterski — przepis","Receita de pastelão de carne","Рецепт пастушьего пирога","Etli Turta Tarifi","牧羊人派配方","牧羊人派配方"
foodSpaghettiSchematic,,,,,"[DECEA3]Schematic [ffffff]Spaghetti",,"Rezept – Spaghetti","Receta de espaguetis","Composition de spaghettis","Ricetta degli Spaghetti","スパゲッティレシピ","스파게티 레시피","Spaghetti — przepis","Receita de espaguete","Рецепт спагетти","Spagetti Tarifi","意大利面配方","義大利細麵配方"
foodSteakAndPotatoSchematic,,,,,"[DECEA3]Schematic [ffffff]Steak and Potato",,"Rezept – Steak mit Kartoffeln","Receta de carne y patatas","Composition de steak-frites","Ricetta della bistecca con patate","ステーキとジャガイモの食事レシピ","스테이크와 감자 식사 레시피","Stek z ziemniaczkami — przepis","Receita de prato de carne com batatas","Рецепт стейка с картофелем","Patatesli Biftek Tarifi","牛排配土豆配方","牛排配土豆配方"
foodTunaFishGravyToastSchematic,,,,,"[DECEA3]Schematic [ffffff]Tuna Fish Gravy Toast",,"Rezept – Thunfischsoßen-Toast","Receta de tostada con salsa de atún","Composition de terrine de thon sur pain grillé","Ricetta del Pane tostato con salsa tonnata","ツナグレービートーストレシピ","참치 그레이비 토스트 레시피","Tost z tuńczykiem i sosem — przepis","Receita de torrada com molho de atum","Рецепт тоста с паштетом из тунца","Ton Balığı Soslu Tost Tarifi","金枪鱼肉汁吐司配方","金槍魚肉鬆吐司配方"
foodVegetableStewSchematic,,,,,"[DECEA3]Schematic [ffffff]Vegetable Stew",,"Rezept – Gemüseeintopf","Receta de estofado de verduras","Composition de ragoût aux légumes","Ricetta dello stufato di verdure","野菜シチューレシピ","야채 스튜 레시피","Potrawka z warzywami — przepis","Receita de guisado de legumes","Рецепт овощного рагу","Sebze Yahnisi Tarifi","炖杂蔬配方","燉蔬菜配方"
forgeSchematic,,,,,"[DECEA3]Schematic [ffffff]Forge",,"Bauplan – Schmiede","Esquema de fragua","Schéma de forge","Schema della fucina","設計図「炉」","화덕 도면","Kuźnia — schemat","Diagrama de Forja","Схема «Кузница»","Demirci Ocağı Şeması","锻造炉设计图","鍛造爐原理圖"
generatorbankSchematic,,,,,"[DECEA3]Schematic [ffffff]Generator Bank",,"Bauplan – Grundlagen der Elektronik","Esquema de básicos de la electricidad","Schéma des bases de l'électricité","Schema delle basi dell'elettricità","設計図「電化製品基礎」","기본 전기공학 도면","Podstawy instalacji elektrycznych — schemat","Diagrama do básico da eletricidade","Схема «Основы электричества»","Temel Elektrik Bilgisi Şeması","电学基础设计图","電原理圖的基礎知識"
gunBotT1JunkSledgeSchematic,,,,,"[DECEA3]Schematic [ffffff]Sledge Turret",,"Bauplan – Robotik-Hammer","Esquema de mazo robótico","Schéma de marteau robotique","Schema del martello robotico","設計図「ロボットスレッジ」","로보틱 슬레지 도면","Robotyczny młot — schemat","Diagrama de Marreta Robótica","Схема роботизированного молота","Robot Kızak Şeması","机器人雪橇设计图","機器人大錘原理圖"
gunBotT2JunkTurretSchematic,,,,,"[DECEA3]Schematic [ffffff]Robotic Turret",,"Bauplan – Robotik-Geschützturm","Esquema de torreta robótica","Schéma de tourelle à ferraille","Schema della torretta robotica","設計図「ロボットタ砲台」","로보틱 터렛 도면","Robotyczna wieżyczka — schemat","Diagrama de torreta robótica","Схема роботизированной пушки","Robot taret Şeması","机器人炮塔设计图","機器人炮塔原理圖"
gunBotT3JunkDroneSchematic,,,,,"[DECEA3]Schematic [ffffff]Robotic Drone",,"Bauplan – Robotik-Drohne","Esquema de dron robótico","Schéma de drone de ferraille","Schema del drone robotico","設計図「ロボットドローン」","로보틱 드론 도면","Robotyczny dron — schemat","Diagrama de drone robótico","Схема роботизированного дрона","Robot Drone Şeması","机器人无人机设计图","機器人無人機原理圖"
gunBowT1IronCrossbowSchematic,,,,,"[DECEA3]Schematic [ffffff]Iron Crossbow",,"Bauplan – Eiserne Armbrust","Esquema de ballesta de hierro","Schéma d'arbalète en fer","Schema della balestra di ferro","設計図「鉄製クロスボウ」","철제 석궁 도면","Żelazna kusza — schemat","Diagrama de Besta de Ferro","Схема железного арбалета","Demir Arbalet Şeması","铁弩设计图","鐵十字弓原理圖"
gunBowT1WoodenBowSchematic,,,,,"[DECEA3]Schematic [ffffff]Wooden Bow",,"Bauplan – Holzbogen","Esquema de arco de madera","Schéma d'arc en bois","Schema dell'arco di legno","設計図「木の弓」","목재 활 도면","Drewniany łuk — schemat","Diagrama de Arco de Madeira","Схема деревянного лука","Tahta Yay Şeması","木弓设计图","木弓原理圖"
gunBowT3CompoundBowSchematic,,,,,"[DECEA3]Schematic [ffffff]Compound Bow",,"Bauplan – Compoundbogen","Esquema de arco compuesto","Schéma d'arc à poulies","Schema dell'arco composito","設計図「複合弓」","컴파운드 활 도면","Łuk bloczkowy — schemat","Diagrama de Arco Composto","Схема композитного лука","Yoğun Yay Şeması","复合弓设计图","複合弓原理圖"
gunBowT3CompoundCrossbowSchematic,,,,,"[DECEA3]Schematic [ffffff]Compound Crossbow",,"Bauplan – Compoundarmbrust","Esquema de ballesta compuesta","Schéma d'arbalète à poulies","Schema della balestra composita","設計図「複合クロスボウ」","컴파운드 석궁 도면","Kusza bloczkowa — schemat","Diagrama de Besta Composta","Схема композитного арбалета","Yoğun Arbalet Şeması","复合弩设计图","複合十字弓原理圖"
gunExplosivesT3RocketLauncherSchematic,,,,,"[DECEA3]Schematic [ffffff]Rocket Launcher",,"Bauplan – Raketenwerfer","Esquema de lanzacohetes","Schéma de lance-roquettes","Schema del lanciarazzi","設計図「ロケットランチャー」","로켓탄 발사기 도면","Wyrzutnia rakiet — schemat","Diagrama de Lança-foguetes","Схема гранатомета","Roketatar Parçaları Şeması","火箭发射器设计图","火箭發射器原理圖"
gunHandgunT1PistolSchematic,,,,,"[DECEA3]Schematic [ffffff]Pistol",,"Bauplan – Pistole","Esquema de pistola","Schéma de pistolet","Schema della pistola","設計図「ピストル」","피스톨 도면","Pistolet — schemat","Diagrama de Pistola","Схема пистолета","Tabanca Şeması","手枪设计图","手槍原理圖"
gunHandgunT2Magnum44Schematic,,,,,"[DECEA3]Schematic [ffffff]Magnum",,"Bauplan – .44 Magnum","Esquema de Magnum 0.44","Schéma de .44 Magnum","Schema della .44 Magnum","設計図「.44マグナム」",".44 매그넘 도면","Magnum .44 — schemat","Diagrama de .44 Magnum","Схема револьвера .44 Magnum",".44 Magnum Şeması",".44马格南设计图",".44 馬格南手槍原理圖"
gunHandgunT3DesertVultureSchematic,,,,,"[DECEA3]Schematic [ffffff]Desert Vulture",,"Bauplan – Desert Vulture","Esquema de Desert Vulture","Schéma de Desert Vulture","Schema dell'avvoltoio del deserto","設計図「デザートイーグル」","데저트 벌쳐 도면","Desert Vulture — schemat","Diagrama de Desert Vulture","Схема «Пустынного стервятника»","Desert Vulture Şeması","沙漠秃鹰设计图","荒漠禿鷹原理圖"
gunHandgunT3SMG5Schematic,,,,,"[DECEA3]Schematic [ffffff]SMG",,"Bauplan – MP-5","Esquema de SMG-5","Schéma de SMG-5","Schema del SMG-5","設計図「SMG-5 」","SMG-5 도면","SMG-5 — schemat","Diagrama de SMG -5","Схема пистолета-пулемета","SMG-5 Şeması","SMG-5设计图","衝鋒槍-5 原理圖"
gunMGT1AK47Schematic,,,,,"[DECEA3]Schematic [ffffff]AK47",,"Bauplan – AK-47-Maschinengewehr","Esquema de metralleta AK-47","Schéma de mitrailleuse AK-47","Schema della mitragliatrice AK-47","設計図「AK-47自動小銃」","AK-47 기관총 도면","Karabin maszynowy AK-47 — schemat","Diagrama de Metralhadora AK-47","Схема автомата АК-47","AK-47 Makineli Tüfek Şeması","AK-47机枪设计图","AK-47 機槍原理圖"
gunMGT2TacticalARSchematic,,,,,"[DECEA3]Schematic [ffffff]Tactical Assaul Rifle",,"Bauplan – Taktisches Sturmgewehr","Esquema de rifle de asalto táctico","Schéma de fusil d'assaut tactique","Schema del fucile d'assalto tattico","設計図「タクティカルアサルトライフル」","전술용 돌격 라이플 도면","Taktyczny karabin automatyczny — schemat","Diagrama de Rifle de Assalto Tático","Схема тактической штурмовой винтовки","Taktik Saldırı Tüfeği Şeması","战术突击步枪设计图","戰術突擊步槍原理圖"
gunMGT3M60Schematic,,,,,"[DECEA3]Schematic [ffffff]M60",,"Bauplan – M60-Maschinengewehr","Esquema de metralleta M60","Schéma de mitrailleuse M60","Schema della mitragliatrice M60","設計図「M60マシンガン」","M60 머신건 도면","Karabin maszynowy M60 — schemat","Diagrama de Metralhadora M60","Схема пулемета М60","M60 Makineli Tüfek Şeması","M60 机枪设计图","M60機關槍原理圖"
gunRifleT1HuntingRifleSchematic,,,,,"[DECEA3]Schematic [ffffff]Hunting Rifle",,"Bauplan – Jagdgewehr","Esquema de rifle de caza","Schéma de fusil de chasse","Schema del fucile da caccia","設計図「狩猟ライフル」","사냥용 라이플 도면","Sztucer — schemat","Diagrama de Rifle de Caça","Схема охотничьего ружья","Av Tüfeği Şeması","猎枪设计图","狩獵步槍原理圖"
gunRifleT2LeverActionRifleSchematic,,,,,"[DECEA3]Schematic [ffffff]Lever Action Rifle",,"Bauplan – Unterhebelrepetierer","Esquema de rifle de palanca","Schéma de fusil à levier","Schema del fucile a leva","設計図「レバーアクションライフル」","레버 액션 라이플 도면","Karabin dwutaktowy – schemat","Diagrama de fuzil de ação de alavanca","Схема винтовки рычажного действия","Levyeli Tüfek Şeması","杠杆式步枪设计图","槓桿式步槍原理圖"
gunRifleT3SniperRifleSchematic,,,,,"[DECEA3]Schematic [ffffff]Sniper Rifle",,"Bauplan – Scharfschützengewehr","Esquema de rifle de francotirador","Schéma de fusil de précision","Schema del fucile da cecchino","設計図「スナイパーライフル」","저격 라이플 도면","Karabin snajperski — schemat","Diagrama de Fuzil de Precisão","Схема снайперской винтовки","Keskin Nişancı Tüfeği Şeması","狙击步枪设计图","狙擊步槍原理圖"
gunShotgunT1DoubleBarrelSchematic,,,,,"[DECEA3]Schematic [ffffff]Double Barrel Shotgun",,"Bauplan – Doppelläufige Schrotflinte","Esquema de escopeta de dos cañones","Schéma de fusil à pompe à double canon","Schema della doppietta","設計図「2連ショットガン」","2연발 샷건 도면","Dwururka — schemat","Diagrama de Espingarda de Cano Duplo","Схема двустволки","Çift Namlulu Pompalı Tüfek Şeması","双管霰弹枪设计图","雙管散彈獵槍原理圖"
gunShotgunT2PumpShotgunSchematic,,,,,"[DECEA3]Schematic [ffffff]Pump Shotgun",,"Bauplan – Pumpgun","Esquema de escopeta de bombeo","Schéma de fusil à percussion","Schema del fucile a pompa","設計図「ポンプアクション式ショットガン」","펌프식 샷건 도면","Pompka — schemat","Diagrama de Espingarda de Ação Bomba","Схема помпового ружья","Pompalı Tüfek Şeması","泵动式霰弹枪设计图","泵動式散彈獵槍原理圖"
gunShotgunT3AutoShotgunSchematic,,,,,"[DECEA3]Schematic [ffffff]Auto Shotgun",,"Bauplan – Automatische Schrotflinte","Esquema de escopeta automática","Schéma de fusil à pompe auto","Schema del fucile automatico","設計図「オートショットガン」","자동 샷건 도면","Strzelba samopowtarzalna — schemat","Diagrama de espingarda automática","Схема автоматического дробовика","Otomatik Pompalı Tüfek Şeması","自动霰弹枪设计图","自動式散彈獵槍原理圖"
medicalFirstAidBandageSchematic,,,,,"[DECEA3]Schematic [ffffff]First Aid Bandage",,"Bauplan – Erste-Hilfe-Verband","Esquema de vendaje de primeros auxilios","Schéma de bandages de premiers soins","Schema della benda di pronto soccorso","設計図「救急包帯」","응급 치료용 붕대 도면","Bandaż pierwszej pomocy — schemat","Diagrama de Curativo de Primeiros Socorros","Схема бинта для оказания первой помощи","İlk Yardım Bandajı Şeması","急救绷带设计图","急救繃帶原理圖"
medicalFirstAidKitSchematic,,,,,"[DECEA3]Schematic [ffffff]First Aid Kit",,"Bauplan – Verbandskasten","Esquema de botiquín de primeros auxilios","Schéma de trousse de premiers soins","Schema della cassetta del pronto soccorso","設計図「救急キット」","응급 치료 키트 도면","Apteczka pierwszej pomocy — schemat","Diagrama de Kit de Primeiros Socorros","Схема аптечки","İlk Yardım Kiti Şeması","急救包设计图","急救箱原理圖"
