Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
steelGarageDoor3x3GreyAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Grey Steel Garage Door 3x3",,"[ddcdfa](Eisen)[-] Graues Stahlgaragentor 3x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero gris 3x3","[ddcdfa](Fer)[-] Porte de garage en acier grise 3x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage grigia 3x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 3x3（灰色）","[ddcdfa](철제)[-] 회색 강철 차고 문 3x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 3 x 3 – szara","[ddcdfa](Ferro)[-] Portão de garagem de aço 3x3 cinza","[ddcdfa](Железо)[-] Серые стальные ворота гаража 3x3","[ddcdfa](Demir)[-] Gri Çelik Garaj Kapısı 3x3","[ddcdfa](铁)[-] 灰色钢制车库门 3x3","[ddcdfa](鐵)[-] 灰色鋼製車庫門 3x3"
steelGarageDoor3x3BlackAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Black Steel Garage Door 3x3",,"[ddcdfa](Eisen)[-] Schwarzes Stahlgaragentor 3x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero negra 3x3","[ddcdfa](Fer)[-] Porte de garage en acier noire 3x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage nera 3x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 3x3（黒）","[ddcdfa](철제)[-] 검정색 강철 차고 문 3x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 3 x 3 – czarna","[ddcdfa](Ferro)[-] Portão de garagem de aço 3x3 preto","[ddcdfa](Железо)[-] Черные стальные ворота гаража 3x3","[ddcdfa](Demir)[-] Siyah Çelik Garaj Kapısı 3x3","[ddcdfa](铁)[-] 黑色钢制车库门 3x3","[ddcdfa](鐵)[-] 黑色鋼製車庫門 3x3"
steelGarageDoor3x3ArmyGreenAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Army Green Steel Garage Door 3x3",,"[ddcdfa](Eisen)[-] Armeegrünes Stahlgaragentor 3x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero verde militar 3x3","[ddcdfa](Fer)[-] Porte de garage en acier kaki 3x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage verde militare 3x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 3x3（アーミーグリーン）","[ddcdfa](철제)[-] 국방색 강철 차고 문 3x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 3 x 3 – moro","[ddcdfa](Ferro)[-] Portão de garagem de aço 3x3 verde-militar","[ddcdfa](Железо)[-] Стальные ворота гаража цвета хаки 3x3","[ddcdfa](Demir)[-] Askeri Yeşil Çelik Garaj Kapısı 3x3","[ddcdfa](铁)[-] 军绿色钢制车库门 3x3","[ddcdfa](鐵)[-] 軍綠色鋼製車庫門 3x3"
steelGarageDoor4x3WhiteAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] White Steel Garage Door 4x3",,"[ddcdfa](Eisen)[-] Weißes Stahlgaragentor 4x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero blanca 4x3","[ddcdfa](Fer)[-] Porte de garage en acier blanche 4x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage bianca 4x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 4x3（白）","[ddcdfa](철제)[-] 흰색 강철 차고 문 4x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 4 x 3 – biała","[ddcdfa](Ferro)[-] Portão de garagem de aço 4x3 branco","[ddcdfa](Железо)[-] Белые стальные ворота гаража 4x3","[ddcdfa](Demir)[-] Beyaz Çelik Garaj Kapısı 4x3","[ddcdfa](铁)[-] 白色钢制车库门 4x3","[ddcdfa](鐵)[-] 白色鋼製車庫門 4x3"
steelGarageDoor4x3BrownAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Brown Steel Garage Door 4x3",,"[ddcdfa](Eisen)[-] Braunes Stahlgaragentor 4x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero marrón 4x3","[ddcdfa](Fer)[-] Porte de garage en acier marron 4x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage marrone 4x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 4x3（茶色）","[ddcdfa](철제)[-] 갈색 강철 차고 문 4x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 4 x 3 – brązowa","[ddcdfa](Ferro)[-] Portão de garagem de aço 4x3 marrom","[ddcdfa](Железо)[-] Коричневые стальные ворота гаража 4x3","[ddcdfa](Demir)[-] Kahverengi Çelik Garaj Kapısı 4x3","[ddcdfa](铁)[-] 棕色钢制车库门 4x3","[ddcdfa](鐵)[-] 棕色鋼製車庫門 4x3"
steelGarageDoor4x3RedAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Red Steel Garage Door 4x3",,"[ddcdfa](Eisen)[-] Rotes Stahlgaragentor 4x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero roja 4x3","[ddcdfa](Fer)[-] Porte de garage en acier rouge 4x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage rossa 4x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 4x3（赤）","[ddcdfa](철제)[-] 빨간색 강철 차고 문 4x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 4 x 3 – czerwona","[ddcdfa](Ferro)[-] Portão de garagem de aço 4x3 vermelho","[ddcdfa](Железо)[-] Красные стальные ворота гаража 4x3","[ddcdfa](Demir)[-] Kırmızı Çelik Garaj Kapısı 4x3","[ddcdfa](铁)[-] 红色钢制车库门 4x3","[ddcdfa](鐵)[-] 紅色鋼製車庫門 4x3"
steelGarageDoor4x3OrangeAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Orange Steel Garage Door 4x3",,"[ddcdfa](Eisen)[-] Orangefarbenes Stahlgaragentor 4x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero naranja 4x3","[ddcdfa](Fer)[-] Porte de garage en acier orange 4x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage arancione 4x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 4x3（橙）","[ddcdfa](철제)[-] 주황색 강철 차고 문 4x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 4 x 3 – pomarańczowa","[ddcdfa](Ferro)[-] Portão de garagem de aço 4x3 laranja","[ddcdfa](Железо)[-] Оранжевые стальные ворота гаража 4x3","[ddcdfa](Demir)[-] Turuncu Çelik Garaj Kapısı 4x3","[ddcdfa](铁)[-] 橙色钢制车库门 4x3","[ddcdfa](鐵)[-] 橘色鋼製車庫門 4x3"
steelGarageDoor4x3YellowAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Yellow Steel Garage Door 4x3",,"[ddcdfa](Eisen)[-] Gelbes Stahlgaragentor 4x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero amarilla 4x3","[ddcdfa](Fer)[-] Porte de garage en acier jaune 4x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage gialla 4x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 4x3（黄色）","[ddcdfa](철제)[-] 노란색 강철 차고 문 4x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 4 x 3 – żółta","[ddcdfa](Ferro)[-] Portão de garagem de aço 4x3 amarelo","[ddcdfa](Железо)[-] Желтые стальные ворота гаража 4x3","[ddcdfa](Demir)[-] Sarı Çelik Garaj Kapısı 4x3","[ddcdfa](铁)[-] 黄色钢制车库门 4x3","[ddcdfa](鐵)[-] 黃色鋼製車庫門 4x3"
steelGarageDoor4x3GreenAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Green Steel Garage Door 4x3",,"[ddcdfa](Eisen)[-] Grünes Stahlgaragentor 4x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero verde 4x3","[ddcdfa](Fer)[-] Porte de garage en acier verte 4x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage verde 4x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 4x3（緑）","[ddcdfa](철제)[-] 초록색 강철 차고 문 4x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 4 x 3 – zielona","[ddcdfa](Ferro)[-] Portão de garagem de aço 4x3 verde","[ddcdfa](Железо)[-] Зеленые стальные ворота гаража 4x3","[ddcdfa](Demir)[-] Yeşil Çelik Garaj Kapısı 4x3","[ddcdfa](铁)[-] 绿色钢制车库门 4x3","[ddcdfa](鐵)[-] 綠色鋼製車庫門 4x3"
steelGarageDoor4x3BlueAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Blue Steel Garage Door 4x3",,"[ddcdfa](Eisen)[-] Blaues Stahlgaragentor 4x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero azul 4x3","[ddcdfa](Fer)[-] Porte de garage en acier bleue 4x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage blu 4x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 4x3（青）","[ddcdfa](철제)[-] 파란색 강철 차고 문 4x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 4 x 3 – niebieska","[ddcdfa](Ferro)[-] Portão de garagem de aço 4x3 azul","[ddcdfa](Железо)[-] Синие стальные ворота гаража 4x3","[ddcdfa](Demir)[-] Mavi Çelik Garaj Kapısı 4x3","[ddcdfa](铁)[-] 蓝色钢制车库门 4x3","[ddcdfa](鐵)[-] 藍色鋼製車庫門 4x3"
steelGarageDoor4x3GreyAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Grey Steel Garage Door 4x3",,"[ddcdfa](Eisen)[-] Graues Stahlgaragentor 4x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero gris 4x3","[ddcdfa](Fer)[-] Porte de garage en acier grise 4x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage grigia 4x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 4x3（灰色）","[ddcdfa](철제)[-] 회색 강철 차고 문 4x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 4 x 3 – szara","[ddcdfa](Ferro)[-] Portão de garagem de aço 4x3 cinza","[ddcdfa](Железо)[-] Серые стальные ворота гаража 4x3","[ddcdfa](Demir)[-] Gri Çelik Garaj Kapısı 4x3","[ddcdfa](铁)[-] 灰色钢制车库门 4x3","[ddcdfa](鐵)[-] 灰色鋼製車庫門 4x3"
steelGarageDoor4x3BlackAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Black Steel Garage Door 4x3",,"[ddcdfa](Eisen)[-] Schwarzes Stahlgaragentor 4x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero negra 4x3","[ddcdfa](Fer)[-] Porte de garage en acier noire 4x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage nera 4x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 4x3（黒）","[ddcdfa](철제)[-] 검정색 강철 차고 문 4x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 4 x 3 – czarna","[ddcdfa](Ferro)[-] Portão de garagem de aço 4x3 preto","[ddcdfa](Железо)[-] Черные стальные ворота гаража 4x3","[ddcdfa](Demir)[-] Siyah Çelik Garaj Kapısı 4x3","[ddcdfa](铁)[-] 黑色钢制车库门 4x3","[ddcdfa](鐵)[-] 黑色鋼製車庫門 4x3"
steelGarageDoor4x3ArmyGreenAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Army Green Steel Garage Door 4x3",,"[ddcdfa](Eisen)[-] Armeegrünes Stahlgaragentor 4x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero verde militar 4x3","[ddcdfa](Fer)[-] Porte de garage en acier kaki 4x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage verde militare 4x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 4x3（アーミーグリーン）","[ddcdfa](철제)[-] 국방색 강철 차고 문 4x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 4 x 3 – moro","[ddcdfa](Ferro)[-] Portão de garagem de aço 4x3 verde-militar","[ddcdfa](Железо)[-] Стальные ворота гаража цвета хаки 4x3","[ddcdfa](Demir)[-] Askeri Yeşil Çelik Garaj Kapısı 4x3","[ddcdfa](铁)[-] 军绿色钢制车库门 4x3","[ddcdfa](鐵)[-] 軍綠色鋼製車庫門 4x3"
steelGarageDoor5x3WhiteAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] White Steel Garage Door 5x3",,"[ddcdfa](Eisen)[-] Weißes Stahlgaragentor 5x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero blanca 5x3","[ddcdfa](Fer)[-] Porte de garage en acier blanche 5x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage bianca 5x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 5x3（白）","[ddcdfa](철제)[-] 흰색 강철 차고 문 5x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 5 x 3 – biała","[ddcdfa](Ferro)[-] Portão de garagem de aço 5x3 branco","[ddcdfa](Железо)[-] Белые стальные ворота гаража 5x3","[ddcdfa](Demir)[-] Beyaz Çelik Garaj Kapısı 5x3","[ddcdfa](铁)[-] 白色钢制车库门 5x3","[ddcdfa](鐵)[-] 白色鋼製車庫門 5x3"
steelGarageDoor5x3BrownAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Brown Steel Garage Door 5x3",,"[ddcdfa](Eisen)[-] Braunes Stahlgaragentor 5x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero marrón 5x3","[ddcdfa](Fer)[-] Porte de garage en acier marron 5x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage marrone 5x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 5x3（茶色）","[ddcdfa](철제)[-] 갈색 강철 차고 문 5x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 5 x 3 – brązowa","[ddcdfa](Ferro)[-] Portão de garagem de aço 5x3 marrom","[ddcdfa](Железо)[-] Коричневые стальные ворота гаража 5x3","[ddcdfa](Demir)[-] Kahverengi Çelik Garaj Kapısı 5x3","[ddcdfa](铁)[-] 棕色钢制车库门 5x3","[ddcdfa](鐵)[-] 棕色鋼製車庫門 5x3"
steelGarageDoor5x3RedAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Red Steel Garage Door 5x3",,"[ddcdfa](Eisen)[-] Rotes Stahlgaragentor 5x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero roja 5x3","[ddcdfa](Fer)[-] Porte de garage en acier rouge 5x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage rossa 5x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 5x3（赤）","[ddcdfa](철제)[-] 빨간색 강철 차고 문 5x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 5 x 3 – czerwona","[ddcdfa](Ferro)[-] Portão de garagem de aço 5x3 vermelho","[ddcdfa](Железо)[-] Красные стальные ворота гаража 5x3","[ddcdfa](Demir)[-] Kırmızı Çelik Garaj Kapısı 5x3","[ddcdfa](铁)[-] 红色钢制车库门 5x3","[ddcdfa](鐵)[-] 紅色鋼製車庫門 5x3"
steelGarageDoor5x3OrangeAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Orange Steel Garage Door 5x3",,"[ddcdfa](Eisen)[-] Orangefarbenes Stahlgaragentor 5x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero naranja 5x3","[ddcdfa](Fer)[-] Porte de garage en acier orange 5x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage arancione 5x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 5x3（橙）","[ddcdfa](철제)[-] 주황색 강철 차고 문 5x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 5 x 3 – pomarańczowa","[ddcdfa](Ferro)[-] Portão de garagem de aço 5x3 laranja","[ddcdfa](Железо)[-] Оранжевые стальные ворота гаража 5x3","[ddcdfa](Demir)[-] Turuncu Çelik Garaj Kapısı 5x3","[ddcdfa](铁)[-] 橙色钢制车库门 5x3","[ddcdfa](鐵)[-] 橘色鋼製車庫門 5x3"
steelGarageDoor5x3YellowAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Yellow Steel Garage Door 5x3",,"[ddcdfa](Eisen)[-] Gelbes Stahlgaragentor 5x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero amarilla 5x3","[ddcdfa](Fer)[-] Porte de garage en acier jaune 5x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage gialla 5x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 5x3（黄色）","[ddcdfa](철제)[-] 노란색 강철 차고 문 5x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 5 x 3 – żółta","[ddcdfa](Ferro)[-] Portão de garagem de aço 5x3 amarelo","[ddcdfa](Железо)[-] Желтые стальные ворота гаража 5x3","[ddcdfa](Demir)[-] Sarı Çelik Garaj Kapısı 5x3","[ddcdfa](铁)[-] 黄色钢制车库门 5x3","[ddcdfa](鐵)[-] 黃色鋼製車庫門 5x3"
steelGarageDoor5x3GreenAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Green Steel Garage Door 5x3",,"[ddcdfa](Eisen)[-] Grünes Stahlgaragentor 5x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero verde 5x3","[ddcdfa](Fer)[-] Porte de garage en acier verte 5x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage verde 5x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 5x3（緑）","[ddcdfa](철제)[-] 초록색 강철 차고 문 5x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 5 x 3 – zielona","[ddcdfa](Ferro)[-] Portão de garagem de aço 5x3 verde","[ddcdfa](Железо)[-] Зеленые стальные ворота гаража 5x3","[ddcdfa](Demir)[-] Yeşil Çelik Garaj Kapısı 5x3","[ddcdfa](铁)[-] 绿色钢制车库门 5x3","[ddcdfa](鐵)[-] 綠色鋼製車庫門 5x3"
steelGarageDoor5x3BlueAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Blue Steel Garage Door 5x3",,"[ddcdfa](Eisen)[-] Blaues Stahlgaragentor 5x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero azul 5x3","[ddcdfa](Fer)[-] Porte de garage en acier bleue 5x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage blu 5x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 5x3（青）","[ddcdfa](철제)[-] 파란색 강철 차고 문 5x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 5 x 3 – niebieska","[ddcdfa](Ferro)[-] Portão de garagem de aço 5x3 azul","[ddcdfa](Железо)[-] Синие стальные ворота гаража 5x3","[ddcdfa](Demir)[-] Mavi Çelik Garaj Kapısı 5x3","[ddcdfa](铁)[-] 蓝色钢制车库门 5x3","[ddcdfa](鐵)[-] 藍色鋼製車庫門 5x3"
steelGarageDoor5x3GreyAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Grey Steel Garage Door 5x3",,"[ddcdfa](Eisen)[-] Graues Stahlgaragentor 5x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero gris 5x3","[ddcdfa](Fer)[-] Porte de garage en acier grise 5x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage grigia 5x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 5x3（灰色）","[ddcdfa](철제)[-] 회색 강철 차고 문 5x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 5 x 3 – szara","[ddcdfa](Ferro)[-] Portão de garagem de aço 5x3 cinza","[ddcdfa](Железо)[-] Серые стальные ворота гаража 5x3","[ddcdfa](Demir)[-] Gri Çelik Garaj Kapısı 5x3","[ddcdfa](铁)[-] 灰色钢制车库门 5x3","[ddcdfa](鐵)[-] 灰色鋼製車庫門 5x3"
steelGarageDoor5x3BlackAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Black Steel Garage Door 5x3",,"[ddcdfa](Eisen)[-] Schwarzes Stahlgaragentor 5x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero negra 5x3","[ddcdfa](Fer)[-] Porte de garage en acier noire 5x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage nera 5x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 5x3（黒）","[ddcdfa](철제)[-] 검정색 강철 차고 문 5x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 5 x 3 – czarna","[ddcdfa](Ferro)[-] Portão de garagem de aço 5x3 preto","[ddcdfa](Железо)[-] Черные стальные ворота гаража 5x3","[ddcdfa](Demir)[-] Siyah Çelik Garaj Kapısı 5x3","[ddcdfa](铁)[-] 黑色钢制车库门 5x3","[ddcdfa](鐵)[-] 黑色鋼製車庫門 5x3"
steelGarageDoor5x3ArmyGreenAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Army Green Steel Garage Door 5x3",,"[ddcdfa](Eisen)[-] Armeegrünes Stahlgaragentor 5x3","[ddcdfa](Hierro)[-] Puerta de garaje de acero verde militar 5x3","[ddcdfa](Fer)[-] Porte de garage en acier kaki 5x3","[ddcdfa](Ferro)[-] Saracinesca di acciaio per garage verde militare 5x3","[ddcdfa](鉄)[-] 鉄鋼製ガレージドア 5x3（アーミーグリーン）","[ddcdfa](철제)[-] 국방색 강철 차고 문 5x3","[ddcdfa](Żelazo)[-] Stalowa brama garażowa 5 x 3 – moro","[ddcdfa](Ferro)[-] Portão de garagem de aço 5x3 verde-militar","[ddcdfa](Железо)[-] Стальные ворота гаража цвета хаки 5x3","[ddcdfa](Demir)[-] Askeri Yeşil Çelik Garaj Kapısı 5x3","[ddcdfa](铁)[-] 军绿色钢制车库门 5x3","[ddcdfa](鐵)[-] 軍綠色鋼製車庫門 5x3"
rollUpDoor3x3WhiteAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] White Roll Up Door 3x3",,"[ddcdfa](Eisen)[-] Weiße Rolltür 3x3","[ddcdfa](Hierro)[-] Puerta enrollable blanca de 3x3","[ddcdfa](Fer)[-] Porte roulante blanche 3x3","[ddcdfa](Ferro)[-] Saracinesca bianca 3x3","[ddcdfa](鉄)[-] シャッタードア3x3（白）","[ddcdfa](철제)[-] 흰색 롤업 문 3x3","[ddcdfa](Żelazo)[-] Biała roleta na drzwi 3x3","[ddcdfa](Ferro)[-] Porta de rolo branca de 3x3","[ddcdfa](Железо)[-] Белые рольставни 3x3","[ddcdfa](Demir)[-] Beyaz Kepenk 3x3","[ddcdfa](铁)[-] 白色卷闸门 3x3","[ddcdfa](鐵)[-] 白色捲門3x3"
rollUpDoor3x3BrownAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Brown Roll Up Door 3x3",,"[ddcdfa](Eisen)[-] Braune Rolltür 3x3","[ddcdfa](Hierro)[-] Puerta enrollable marrón de 3x3","[ddcdfa](Fer)[-] Porte roulante marron 3x3","[ddcdfa](Ferro)[-] Saracinesca marrone 3x3","[ddcdfa](鉄)[-] シャッタードア3x3（茶色）","[ddcdfa](철제)[-] 갈색 롤업 문 3x3","[ddcdfa](Żelazo)[-] Brązowa roleta na drzwi 3x3","[ddcdfa](Ferro)[-] Porta de rolo marrom de 3x3","[ddcdfa](Железо)[-] Коричневые рольставни 3x3","[ddcdfa](Demir)[-] Kahverengi Kepenk 3x3","[ddcdfa](铁)[-] 棕色卷闸门 3x3","[ddcdfa](鐵)[-] 棕色捲門3x3"
rollUpDoor3x3RedAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Red Roll Up Door 3x3",,"[ddcdfa](Eisen)[-] Rote Rolltür 3x3","[ddcdfa](Hierro)[-] Puerta enrollable roja de 3x3","[ddcdfa](Fer)[-] Porte roulante rouge 3x3","[ddcdfa](Ferro)[-] Saracinesca rossa 3x3","[ddcdfa](鉄)[-] シャッタードア3x3（赤）","[ddcdfa](철제)[-] 빨간색 롤업 문 3x3","[ddcdfa](Żelazo)[-] Czerwona roleta na drzwi 3x3","[ddcdfa](Ferro)[-] Porta de rolo vermelha de 3x3","[ddcdfa](Железо)[-] Красные рольставни 3x3","[ddcdfa](Demir)[-] Kırmızı Kepenk 3x3","[ddcdfa](铁)[-] 红色卷闸门 3x3","[ddcdfa](鐵)[-] 紅色捲門3x3"
rollUpDoor3x3OrangeAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Orange Roll Up Door 3x3",,"[ddcdfa](Eisen)[-] Orangefarbene Rolltür 3x3","[ddcdfa](Hierro)[-] Puerta enrollable naranja de 3x3","[ddcdfa](Fer)[-] Porte roulante orange 3x3","[ddcdfa](Ferro)[-] Saracinesca arancione 3x3","[ddcdfa](鉄)[-] シャッタードア3x3（橙）","[ddcdfa](철제)[-] 주황색 롤업 문 3x3","[ddcdfa](Żelazo)[-] Pomarańczowa roleta na drzwi 3x3","[ddcdfa](Ferro)[-] Porta de rolo laranja de 3x3","[ddcdfa](Железо)[-] Оранжевые рольставни 3x3","[ddcdfa](Demir)[-] Turuncu Kepenk 3x3","[ddcdfa](铁)[-] 橙色卷闸门 3x3","[ddcdfa](鐵)[-] 橘色捲門3x3"
rollUpDoor3x3YellowAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Yellow Roll Up Door 3x3",,"[ddcdfa](Eisen)[-] Gelbe Rolltür 3x3","[ddcdfa](Hierro)[-] Puerta enrollable amarilla de 3x3","[ddcdfa](Fer)[-] Porte roulante jaune 3x3","[ddcdfa](Ferro)[-] Saracinesca gialla 3x3","[ddcdfa](鉄)[-] シャッタードア3x3（黄色）","[ddcdfa](철제)[-] 노란색 롤업 문 3x3","[ddcdfa](Żelazo)[-] Żółta roleta na drzwi 3x3","[ddcdfa](Ferro)[-] Porta de rolo amarela de 3x3","[ddcdfa](Железо)[-] Желтые рольставни 3x3","[ddcdfa](Demir)[-] Sarı Kepenk 3x3","[ddcdfa](铁)[-] 黄色卷闸门 3x3","[ddcdfa](鐵)[-] 黃色捲門3x3"
rollUpDoor3x3GreenAGFIron,blocks,Block,,,"[ddcdfa](Iron)[-] Green Roll Up Door 3x3",,"[ddcdfa](Eisen)[-] Grüne Rolltür 3x3","[ddcdfa](Hierro)[-] Puerta enrollable verde de 3x3","[ddcdfa](Fer)[-] Porte roulante verte 3x3","[ddcdfa](Ferro)[-] Saracinesca verde 3x3","[ddcdfa](鉄)[-] シャッタードア3x3（緑）","[ddcdfa](철제)[-] 초록색 롤업 문 3x3","[ddcdfa](Żelazo)[-] Zielona roleta na drzwi 3x3","[ddcdfa](Ferro)[-] Porta de rolo verde de 3x3","[ddcdfa](Железо)[-] Зеленые рольставни 3x3","[ddcdfa](Demir)[-] Yeşil Kepenk 3x3","[ddcdfa](铁)[-] 绿色卷闸门 3x3","[ddcdfa](鐵)[-] 綠色捲門3x3"
