Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
AGFcommercialDoorV4Grey,,,,,"Grey Commercial Door V4",,"Graue Industrietür V4","Puerta comercial gris V4","Porte de commerce grise V4","Porta di emergenza grigia V4","業務用ドア V4（灰）","회색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – szare","Porta comercial cinza V4","Серая промышленная дверь V4","Gri Ticari Kapı V4","灰色商业门 V4","灰色商業門 V4"
AGFcommercialDoorV4Oak,,,,,"Oak Commercial Door V4",,"Eichen-Industrietür V4","Puerta comercial de roble V4","Porte de commerce rouge en chêne V4","Porta di emergenza in rovere V4","業務用ドア V4（オーク）","나무색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – dębowe","Porta comercial de carvalho V4","Дубовая промышленная дверь V4","Meşe Ticari Kapı V4","橡木商业门 V4","橡木商業門 V4"
AGFcommercialDoorV4Orange,,,,,"Orange Commercial Door V4",,"Orangefarbene Industrietür V4","Puerta comercial naranja V4","Porte de commerce orange V4","Porta di emergenza arancione V4","業務用ドア V4（橙）","주황색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – pomarańczowe","Porta comercial laranja V4","Оранжевая промышленная дверь V4","Turuncu Ticari Kapı V4","橙色商业门 V4","橘色商業門 V4"
AGFcommercialDoorV4Pink,,,,,"Pink Commercial Door V4",,"Rosafarbene Industrietür V4","Puerta comercial rosa V4","Porte de commerce rose V4","Porta di emergenza rosa V4","業務用ドア V4（ピンク）","분홍색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – różowe","Porta comercial rosa V4","Розовая промышленная дверь V4","Pembe Ticari Kapı V4","粉色商业门 V4","粉紅色商業門 V4"
AGFcommercialDoorV4Purple,,,,,"Purple Commercial Door V4",,"Lilafarbene Industrietür V4","Puerta comercial violeta V4","Porte de commerce violette V4","Porta di emergenza viola V4","業務用ドア V4（紫）","보라색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – fioletowe","Porta comercial roxa V4","Фиолетовая промышленная дверь V4","Mor Ticari Kapı V4","紫色商业门 V4","紫色商業門 V4"
AGFcommercialDoorV4Red,,,,,"Red Commercial Door V4",,"Rote Industrietür V4","Puerta comercial roja V4","Porte de commerce rouge V4","Porta di emergenza rossa V4","業務用ドア V4（赤）","빨간색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – czerwone","Porta comercial vermelha V4","Красная промышленная дверь V4","Kırmızı Ticari Kapı V4","红色商业门 V4","紅色商業門 V4"
AGFcommercialDoorV4White,,,,,"White Commercial Door V4",,"Weiße Industrietür V4","Puerta comercial blanca V4","Porte de commerce blanche V4","Porta di emergenza bianca V4","業務用ドア V4（白）","흰색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – białe","Porta comercial branca V4","Белая промышленная дверь V4","Beyaz Ticari Kapı V4","白色商业门 V4","白色商業門 V4"
AGFcommercialDoorV4Yellow,,,,,"Yellow Commercial Door V4",,"Gelbe Industrietür V4","Puerta comercial amarilla V4","Porte de commerce jaune V4","Porta di emergenza gialla V4","業務用ドア V4（黄）","노란색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – żółte","Porta comercial amarela V4","Желтая промышленная дверь V4","Sarı Ticari Kapı V4","黄色商业门 V4","黃色商業門 V4"
AGFcommercialGlassDoor,,,,,"Commercial Glass Door",0,"Kommerzielle Glastür","Puerta comercial de cristal","Porte de commerce en verre","Porta di vetro commerciale","業務用ガラスドア","상업용 유리 문","Drzwi przedsiębiorstwa – szklane","Porta comercial de vidro","Промышленная стеклянная дверь","Ticari Cam Kapı","商业玻璃门","商業玻璃門"
AGFcommercialGlassDoorDouble,,,,,"Commercial Glass Door Double",0,"Kommerzielle Glas-Doppeltür","Puerta comercial de cristal doble","Double porte de commerce en verre","Porta di vetro doppia commerciale","業務用ガラスドア（ダブル）","상업용 유리 문 더블","Drzwi przedsiębiorstwa – szklane, podwójne","Porta comercial de vidro dupla","Промышленная двойная стеклянная дверь","Çift Kanatlı Ticari Cam Kapı","商业玻璃双开门","商業玻璃雙門"
AGFcommercialSlidingDoor,,,,,"Commercial Sliding Door",0,"Kommerzielle Schiebetür","Puerta comercial de cristal corrediza","Porte coulissante de commerce","Porta scorrevole commerciale","業務用スライドドア","상업용 미닫이 문","Drzwi przedsiębiorstwa – przesuwane","Porta corrediça comercial","Промышленная раздвижная дверь","Ticari Sürgülü Kapı","商业推拉门","商業拉門"
AGFdoorWoodLargeGate,,,,,"Large Wood Gate",,"Großes Holztor","Puerta de madera grande","Grand portail en bois","Cancello di legno grande","木製ゲート（大）","대형 목재 문","Drewniana brama – duża","Portão de madeira grande","Большие деревянные ворота","Büyük Tahta Kapı","大木门","大型木門"
AGFexteriorHouseDoorBlue,,,,,"Blue Exterior House Door",,"Blaue Tür, Hausaußenseite","Puerta exterior de la casa azul","Porte, extérieur de maison, bleue","Porta di casa esterna blu","住宅用室外ドア（青）","파란색 외부 집 문","Zewnętrzne drzwi do domu – niebieskie","Porta exterior de casa azul","Синяя входная дверь","Mavi Dış Ev Kapısı","蓝色室外门","藍色室外房屋門"
AGFexteriorHouseDoorBrown,,,,,"Brown Exterior House Door",,"Braune Tür, Hausaußenseite","Puerta exterior de la casa marrón","Porte, extérieur de maison, marron","Porta di casa esterna marrone","住宅用室外ドア（茶）","갈색 외부 집 문","Zewnętrzne drzwi do domu – brązowe","Porta exterior de casa marrom","Коричневая входная дверь","Kahverengi Dış Ev Kapısı","棕色室外门","棕色室外房屋門"
AGFexteriorHouseDoorDoubleBlue,,,,,"Blue Exterior House Double Door",,"Blaue Doppeltür, Hausaußenseite","Puerta doble exterior de la casa azul","Double porte, extérieur de maison, bleue","Doppia porta di casa esterna blu","住宅用室外ダブルドア（青）","파란색 외부 집 이중문","Zewnętrzne drzwi do domu – niebieskie, podwójne","Porta exterior dupla de casa azul","Синяя двойная входная дверь","Çift Kanatlı Mavi Dış Ev Kapısı","蓝色室外双开门","藍色室外房屋雙門"
AGFexteriorHouseDoorDoubleBrown,,,,,"Brown Exterior House Double Door",,"Braune Doppeltür, Hausaußenseite","Puerta doble exterior de la casa marrón","Double porte, extérieur de maison, marron","Doppia porta di casa esterna marrone","住宅用室外ダブルドア（茶）","갈색 외부 집 이중문","Zewnętrzne drzwi do domu – brązowe, podwójne","Porta exterior dupla de casa marrom","Коричневая двойная входная дверь","Çift Kanatlı Kahverengi Dış Ev Kapısı","棕色室外双开门","棕色室外房屋雙門"
AGFexteriorHouseDoorDoubleGreen,,,,,"Green Exterior House Double Door",,"Grüne Doppeltür, Hausaußenseite","Puerta doble exterior de la casa verde","Double porte, extérieur de maison, verte","Doppia porta di casa esterna verde","住宅用室外ダブルドア（緑）","녹색 외부 집 이중문","Zewnętrzne drzwi do domu – zielone, podwójne","Porta exterior dupla de casa verde","Зеленая двойная входная дверь","Çift Kanatlı Yeşil Dış Ev Kapısı","绿色室外双开门","綠色室外房屋雙門"
AGFexteriorHouseDoorDoubleGrey,,,,,"Grey Exterior House Double Door",,"Graue Doppeltür, Hausaußenseite","Puerta doble exterior de la casa gris","Double porte, extérieur de maison, grise","Doppia porta di casa esterna grigia","住宅用室外ダブルドア（灰）","회색 외부 집 이중문","Zewnętrzne drzwi do domu – szare, podwójne","Porta exterior dupla de casa cinza","Серая двойная входная дверь","Çift Kanatlı Gri Dış Ev Kapısı","灰色室外双开门","灰色室外房屋雙門"
AGFexteriorHouseDoorDoubleOak,,,,,"Oak Exterior House Double Door",,"Eichen-Doppeltür, Hausaußenseite","Puerta doble exterior de la casa de roble","Double porte, extérieur de maison, chêne","Doppia porta di casa esterna di quercia","住宅用室外ダブルドア（オーク）","오크 외부 집 이중문","Zewnętrzne drzwi do domu – dębowe, podwójne","Porta exterior dupla de casa carvalho","Дубовая двойная входная дверь","Çift Kanatlı Meşe Dış Ev Kapısı","橡木室外双开门","橡木室外房屋雙門"
AGFexteriorHouseDoorDoubleOldBlue,,,,,"Blue Exterior House Double Door Old",,"Blaue Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja azul","Double porte, extérieur de maison, bleue, ancienne","Doppia porta di casa esterna blu vecchia","古い住宅用室外ダブルドア（青）","낡은 파란색 외부 집 이중문","Zewnętrzne drzwi do domu – stare, niebieskie, podwójne","Porta exterior dupla de casa velha azul","Синяя старая двойная входная дверь","Çift Kanatlı Mavi Eski Dış Ev Kapısı","蓝色旧室外双开门","舊藍色室外房屋雙門"
AGFexteriorHouseDoorDoubleOldBrown,,,,,"Brown Exterior House Double Door Old",,"Braune Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja marrón","Double porte, extérieur de maison, marron, ancienne","Doppia porta di casa esterna marrone vecchia","古い住宅用室外ダブルドア（茶）","낡은 갈색 외부 집 이중문","Zewnętrzne drzwi do domu – stare, brązowe, podwójne","Porta exterior dupla de casa velha marrom","Коричневая старая двойная входная дверь","Çift Kanatlı Kahverengi Eski Dış Ev Kapısı","棕色旧室外双开门","舊棕色室外房屋雙門"
AGFexteriorHouseDoorDoubleOldGreen,,,,,"Green Exterior House Double Door Old",,"Grüne Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja verde","Double porte, extérieur de maison, verte, ancienne","Doppia porta di casa esterna verde vecchia","古い住宅用室外ダブルドア（緑）","낡은 녹색 외부 집 이중문","Zewnętrzne drzwi do domu – stare, zielone, podwójne","Porta exterior dupla de casa velha verde","Зеленая старая двойная входная дверь","Çift Kanatlı Yeşil Eski Dış Ev Kapısı","绿色旧室外双开门","舊綠色室外房屋雙門"
AGFexteriorHouseDoorDoubleOldGrey,,,,,"Grey Exterior House Double Door Old",,"Graue Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja gris","Double porte, extérieur de maison, grise, ancienne","Doppia porta di casa esterna grigia vecchia","古い住宅用室外ダブルドア（灰）","낡은 회색 외부 집 이중문","Zewnętrzne drzwi do domu – stare, szare, podwójne","Porta exterior dupla de casa velha cinza","Серая старая двойная входная дверь","Çift Kanatlı Gri Eski Dış Ev Kapısı","灰色旧室外双开门","舊灰色室外房屋雙門"
AGFexteriorHouseDoorDoubleOldOak,,,,,"Oak Exterior House Double Door Old",,"Eichen-Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja de roble","Double porte, extérieur de maison, chêne, ancienne","Doppia porta di casa esterna di quercia vecchia","古い住宅用室外ダブルドア（オーク）","낡은 오크 외부 집 이중문","Zewnętrzne drzwi do domu – stare, dębowe, podwójne","Porta exterior dupla de casa velha carvalho","Дубовая старая двойная входная дверь","Çift Kanatlı Meşe Eski Dış Ev Kapısı","橡木旧室外双开门","舊橡木室外房屋雙門"
AGFexteriorHouseDoorDoubleOldOrange,,,,,"Orange Exterior House Double Door Old",,"Orangefarbene Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja naranja","Double porte, extérieur de maison, orange, ancienne","Doppia porta di casa esterna arancione vecchia","古い住宅用室外ダブルドア（橙）","낡은 주황색 외부 집 이중문","Zewnętrzne drzwi do domu – stare, pomarańczowe, podwójne","Porta exterior dupla de casa velha laranja","Оранжевая старая двойная входная дверь","Çift Kanatlı Turuncu Eski Dış Ev Kapısı","橙色旧室外双开门","舊橘色室外房屋雙門"
AGFexteriorHouseDoorDoubleOldPink,,,,,"Pink Exterior House Double Door Old",,"Rosafarbene Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja rosa","Double porte, extérieur de maison, rose, ancienne","Doppia porta di casa esterna rosa vecchia","古い住宅用室外ダブルドア（ピンク）","낡은 분홍색 외부 집 이중문","Zewnętrzne drzwi do domu – stare, różowe, podwójne","Porta exterior dupla de casa velha rosa","Розовая старая двойная входная дверь","Çift Kanatlı Pembe Eski Dış Ev Kapısı","粉色旧室外双开门","舊粉色室外房屋雙門"
AGFexteriorHouseDoorDoubleOldPurple,,,,,"Purple Exterior House Double Door Old",,"Lila Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja violeta","Double porte, extérieur de maison, violette, ancienne","Doppia porta di casa esterna viola vecchia","古い住宅用室外ダブルドア（紫）","낡은 보라색 외부 집 이중문","Zewnętrzne drzwi do domu – stare, fioletowe, podwójne","Porta exterior dupla de casa velha roxa","Фиолетовая старая двойная входная дверь","Çift Kanatlı Mor Eski Dış Ev Kapısı","紫色旧室外双开门","舊紫色室外房屋雙門"
AGFexteriorHouseDoorDoubleOldRed,,,,,"Red Exterior House Double Door Old",,"Rote Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja roja","Double porte, extérieur de maison, rouge, ancienne","Doppia porta di casa esterna rossa vecchia","古い住宅用室外ダブルドア（赤）","낡은 빨간색 외부 집 이중문","Zewnętrzne drzwi do domu – stare, czerwone, podwójne","Porta exterior dupla de casa velha vermelha","Красная старая двойная входная дверь","Çift Kanatlı Kırmızı Eski Dış Ev Kapısı","红色旧室外双开门","舊紅色室外房屋雙門"
AGFexteriorHouseDoorDoubleOldWhite,,,,,"White Exterior House Double Door Old",,"Weiße Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja blanca","Double porte, extérieur de maison, blanche, ancienne","Doppia porta di casa esterna bianca vecchia","古い住宅用室外ダブルドア（白）","낡은 흰색 외부 집 이중문","Zewnętrzne drzwi do domu – stare, białe, podwójne","Porta exterior dupla de casa velha branca","Белая двойная старая входная дверь","Çift Kanatlı Beyaz Eski Dış Ev Kapısı","白色旧室外双开门","舊白色室外房屋雙門"
AGFexteriorHouseDoorDoubleOldYellow,,,,,"Yellow Exterior House Double Door Old",,"Gelbe Doppeltür, Hausaußenseite, alt","Puerta doble exterior de la casa vieja amarilla","Double porte, extérieur de maison, jaune, ancienne","Doppia porta di casa esterna gialla vecchia","古い住宅用室外ダブルドア（黄）","낡은 노란색 외부 집 이중문","Zewnętrzne drzwi do domu – stare, żółte, podwójne","Porta exterior dupla de casa velha amarela","Желтая старая двойная входная дверь","Çift Kanatlı Sarı Eski Dış Ev Kapısı","黄色旧室外双开门","舊黃色室外房屋雙門"
AGFexteriorHouseDoorDoubleOrange,,,,,"Orange Exterior House Double Door",,"Orangefarbene Doppeltür, Hausaußenseite","Puerta doble exterior de la casa naranja","Double porte, extérieur de maison, orange","Doppia porta di casa esterna arancione","住宅用室外ダブルドア（橙）","주황색 외부 집 이중문","Zewnętrzne drzwi do domu – pomarańczowe, podwójne","Porta exterior dupla de casa laranja","Оранжевая двойная входная дверь","Çift Kanatlı Turuncu Dış Ev Kapısı","橙色室外双开门","橘色室外房屋雙門"
AGFexteriorHouseDoorDoublePink,,,,,"Pink Exterior House Double Door",,"Rosafarbene Doppeltür, Hausaußenseite","Puerta doble exterior de la casa rosa","Double porte, extérieur de maison, rose","Doppia porta di casa esterna rosa","住宅用室外ダブルドア（ピンク）","분홍색 외부 집 이중문","Zewnętrzne drzwi do domu – różowe, podwójne","Porta exterior dupla de casa rosa","Розовая двойная входная дверь","Çift Kanatlı Pembe Dış Ev Kapısı","粉色室外双开门","粉色室外房屋雙門"
AGFexteriorHouseDoorDoublePurple,,,,,"Purple Exterior House Double Door",,"Lila Doppeltür, Hausaußenseite","Puerta doble exterior de la casa violeta","Double porte, extérieur de maison, violette","Doppia porta di casa esterna viola","住宅用室外ダブルドア（紫）","보라색 외부 집 이중문","Zewnętrzne drzwi do domu – fioletowe, podwójne","Porta exterior dupla de casa roxa","Фиолетовая двойная входная дверь","Çift Kanatlı Mor Dış Ev Kapısı","紫色室外双开门","紫色室外房屋雙門"
AGFexteriorHouseDoorDoubleRed,,,,,"Red Exterior House Double Door",,"Rote Doppeltür, Hausaußenseite","Puerta doble exterior de la casa roja","Double porte, extérieur de maison, rouge","Doppia porta di casa esterna rossa","住宅用室外ダブルドア（赤）","빨간색 외부 집 이중문","Zewnętrzne drzwi do domu – czerwone, podwójne","Porta exterior dupla de casa vermelha","Красная двойная входная дверь","Çift Kanatlı Kırmızı Dış Ev Kapısı","红色室外双开门","紅色室外房屋雙門"
AGFexteriorHouseDoorDoubleWhite,,,,,"White Exterior House Double Door",,"Weiße Doppeltür, Hausaußenseite","Puerta doble exterior de la casa blanca","Double porte, extérieur de maison, blanche","Doppia porta di casa esterna bianca","住宅用室外ダブルドア（白）","흰색 외부 집 이중문","Zewnętrzne drzwi do domu – białe, podwójne","Porta exterior dupla de casa branca","Белая двойная входная дверь","Çift Kanatlı Beyaz Dış Ev Kapısı","白色室外双开门","白色室外房屋雙門"
AGFexteriorHouseDoorDoubleYellow,,,,,"Yellow Exterior House Double Door",,"Gelbe Doppeltür, Hausaußenseite","Puerta doble exterior de la casa amarilla","Double porte, extérieur de maison, jaune","Doppia porta di casa esterna gialla","住宅用室外ダブルドア（黄）","노란색 외부 집 이중문","Zewnętrzne drzwi do domu – żółte, podwójne","Porta exterior dupla de casa amarela","Желтая двойная входная дверь","Çift Kanatlı Sarı Dış Ev Kapısı","黄色室外双开门","黃色室外房屋雙門"
AGFexteriorHouseDoorGreen,,,,,"Green Exterior House Door",,"Grüne Tür, Hausaußenseite","Puerta exterior de la casa verde","Porte, extérieur de maison, verte","Porta di casa esterna verde","住宅用室外ドア（緑）","녹색 외부 집 문","Zewnętrzne drzwi do domu – zielone","Porta exterior de casa verde","Зеленая входная дверь","Yeşil Dış Ev Kapısı","绿色室外门","綠色室外房屋門"
AGFexteriorHouseDoorGrey,,,,,"Grey Exterior House Door",,"Graue Tür, Hausaußenseite","Puerta exterior de la casa gris","Porte, extérieur de maison, grise","Porta di casa esterna grigia","住宅用室外ドア（灰）","회색 외부 집 문","Zewnętrzne drzwi do domu – szare","Porta exterior de casa cinza","Серая входная дверь","Gri Dış Ev Kapısı","灰色室外门","灰色室外房屋門"
AGFexteriorHouseDoorOak,,,,,"Oak Exterior House Door",,"Eichentür, Hausaußenseite","Puerta exterior de la casa de roble","Porte, extérieur de maison, chêne","Porta di casa esterna di quercia","住宅用室外ドア（オーク）","오크 외부 집 문","Zewnętrzne drzwi do domu – dębowe","Porta exterior de casa carvalho","Дубовая входная дверь","Meşe Dış Ev Kapısı","橡木室外门","橡木室外房屋門"
AGFexteriorHouseDoorOldBlue,,,,,"Blue Exterior House Door Old",,"Blaue Tür, Hausaußenseite, alt","Puerta exterior de la casa vieja azul","Porte, extérieur de maison, bleue, ancienne","Porta di casa esterna blu vecchia","古い住宅用室外ドア（青）","낡은 파란색 외부 집 문","Zewnętrzne drzwi do domu – stare, niebieskie","Porta exterior de casa velha azul","Синяя старая входная дверь","Mavi Eski Dış Ev Kapısı","蓝色旧室外门","舊藍色室外房屋門"
AGFexteriorHouseDoorOldBrown,,,,,"Brown Exterior House Door Old",,"Braune Tür, Hausaußenseite, alt","Puerta exterior de la casa vieja marrón","Porte, extérieur de maison, marron, ancienne","Porta di casa esterna marrone vecchia","古い住宅用室外ドア（茶）","낡은 갈색 외부 집 문","Zewnętrzne drzwi do domu – stare, brązowe","Porta exterior de casa velha marrom","Коричневая старая входная дверь","Kahverengi Eski Dış Ev Kapısı","棕色旧室外门","舊棕色室外房屋門"
AGFexteriorHouseDoorOldGreen,,,,,"Green Exterior House Door Old",,"Grüne Tür, Hausaußenseite, alt","Puerta exterior de la casa vieja verde","Porte, extérieur de maison, verte, ancienne","Porta di casa esterna verde vecchia","古い住宅用室外ドア（緑）","낡은 녹색 외부 집 문","Zewnętrzne drzwi do domu – stare, zielone","Porta exterior de casa velha verde","Зеленая старая входная дверь","Yeşil Eski Dış Ev Kapısı","绿色旧室外门","舊綠色室外房屋門"
AGFexteriorHouseDoorOldGrey,,,,,"Grey Exterior House Door Old",,"Graue Tür, Hausaußenseite, alt","Puerta exterior de la casa vieja gris","Porte, extérieur de maison, grise, ancienne","Porta di casa esterna grigia vecchia","古い住宅用室外ドア（灰）","낡은 회색 외부 집 문","Zewnętrzne drzwi do domu – stare, szare","Porta exterior de casa velha cinza","Серая старая входная дверь","Gri Eski Dış Ev Kapısı","灰色旧室外门","舊灰色室外房屋門"
AGFexteriorHouseDoorOldOak,,,,,"Oak Exterior House Door Old",,"Eichentür, Hausaußenseite, alt","Puerta exterior de la casa vieja de roble","Porte, extérieur de maison, chêne, ancienne","Porta di casa esterna di quercia vecchia","古い住宅用室外ドア（オーク）","낡은 오크 외부 집 문","Zewnętrzne drzwi do domu – stare, dębowe","Porta exterior de casa velha carvalho","Дубовая старая входная дверь","Meşe Eski Dış Ev Kapısı","橡木旧室外门","舊橡木室外房屋門"
AGFexteriorHouseDoorOldOrange,,,,,"Orange Exterior House Door Old",,"Orangefarbene Tür, Hausaußenseite, alt","Puerta exterior de la casa vieja naranja","Porte, extérieur de maison, orange, ancienne","Porta di casa esterna arancione vecchia","古い住宅用室外ドア（橙）","낡은 주황색 외부 집 문","Zewnętrzne drzwi do domu – stare, pomarańczowe","Porta exterior de casa velha laranja","Оранжевая старая входная дверь","Turuncu Eski Dış Ev Kapısı","橙色旧室外门","舊橘色室外房屋門"
AGFexteriorHouseDoorOldPink,,,,,"Pink Exterior House Door Old",,"Rosafarbene Tür, Hausaußenseite, alt","Puerta exterior de la casa vieja rosa","Porte, extérieur de maison, rose, ancienne","Porta di casa esterna rosa vecchia","古い住宅用室外ドア（ピンク）","낡은 분홍색 외부 집 문","Zewnętrzne drzwi do domu – stare, różowe","Porta exterior de casa velha rosa","Розовая старая входная дверь","Pembe Eski Dış Ev Kapısı","粉色旧室外门","舊粉色室外房屋門"
AGFexteriorHouseDoorOldPurple,,,,,"Purple Exterior House Door Old",,"Lilafarbene Tür, Hausaußenseite, alt","Puerta exterior de la casa vieja violeta","Porte, extérieur de maison, violette, ancienne","Porta di casa esterna viola vecchia","古い住宅用室外ドア（紫）","낡은 보라색 외부 집 문","Zewnętrzne drzwi do domu – stare, fioletowe","Porta exterior de casa velha roxa","Фиолетовая старая входная дверь","Mor Eski Dış Ev Kapısı","紫色旧室外门","舊紫色室外房屋門"
AGFexteriorHouseDoorOldRed,,,,,"Red Exterior House Door Old",,"Rote Tür, Hausaußenseite, alt","Puerta exterior de la casa vieja roja","Porte, extérieur de maison, rouge, ancienne","Porta di casa esterna rossa vecchia","古い住宅用室外ドア（赤）","낡은 빨간색 외부 집 문","Zewnętrzne drzwi do domu – stare, czerwone","Porta exterior de casa velha vermelha","Красная старая входная дверь","Kırmızı Eski Dış Ev Kapısı","红色旧室外门","舊紅色室外房屋門"
AGFexteriorHouseDoorOldWhite,,,,,"White Exterior House Door Old",,"Weiße Tür, Hausaußenseite, alt","Puerta exterior de la casa vieja blanca","Porte, extérieur de maison, blanche, ancienne","Porta di casa esterna bianca vecchia","古い住宅用室外ドア（白）","낡은 흰색 외부 집 문","Zewnętrzne drzwi do domu– stare, białe","Porta exterior de casa velha branca","Белая старая входная дверь","Beyaz Eski Dış Ev Kapısı","白色旧室外门","舊白色室外房屋門"
AGFexteriorHouseDoorOldYellow,,,,,"Yellow Exterior House Door Old",,"Gelbe Tür, Hausaußenseite, alt","Puerta exterior de la casa vieja amarilla","Porte, extérieur de maison, jaune, ancienne","Porta di casa esterna gialla vecchia","古い住宅用室外ドア（黄）","낡은 노란색 외부 집 문","Zewnętrzne drzwi do domu – stare, żółte","Porta exterior de casa velha amarela","Желтая старая входная дверь","Sarı Eski Dış Ev Kapısı","黄色旧室外门","舊黃色室外房屋門"
AGFexteriorHouseDoorOrange,,,,,"Orange Exterior House Door",,"Orangefarbene Tür, Hausaußenseite","Puerta exterior de la casa naranja","Porte, extérieur de maison, orange","Porta di casa esterna arancione","住宅用室外ドア（橙）","주황색 외부 집 문","Zewnętrzne drzwi do domu – pomarańczowe","Porta exterior de casa laranja","Оранжевая входная дверь","Turuncu Dış Ev Kapısı","橙色室外门","橘色室外房屋門"
AGFexteriorHouseDoorPink,,,,,"Pink Exterior House Door",,"Rosafarbene Tür, Hausaußenseite","Puerta exterior de la casa rosa","Porte, extérieur de maison, rose","Porta di casa esterna rosa","住宅用室外ドア（ピンク）","분홍색 외부 집 문","Zewnętrzne drzwi do domu – różowe","Porta exterior de casa rosa","Розовая входная дверь","Pembe Dış Ev Kapısı","粉色室外门","粉色室外房屋門"
AGFexteriorHouseDoorPurple,,,,,"Purple Exterior House Door",,"Lilafarbene Tür, Hausaußenseite","Puerta exterior de la casa violeta","Porte, extérieur de maison, violette","Porta di casa esterna viola","住宅用室外ドア（紫）","보라색 외부 집 문","Zewnętrzne drzwi do domu – fioletowe","Porta exterior de casa roxa","Фиолетовая входная дверь","Mor Dış Ev Kapısı","紫色室外门","紫色室外房屋門"
AGFexteriorHouseDoorRed,,,,,"Red Exterior House Door",,"Rote Tür, Hausaußenseite","Puerta exterior de la casa roja","Porte, extérieur de maison, rouge","Porta di casa esterna rossa","住宅用室外ドア（赤）","빨간색 외부 집 문","Zewnętrzne drzwi do domu – czerwone","Porta exterior de casa vermelha","Красная входная дверь","Kırmızı Dış Ev Kapısı","红色室外门","紅色室外房屋門"
AGFexteriorHouseDoorSideLightBlue,,,,,"Blue Exterior House Side Light Door",,"Blaue Tür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa azul","Porte, lumière latérale, extérieur de maison, bleue","Porta laterale leggera esterna blu","住宅用室外ドア（青・サイド照明）","파란색 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – niebieskie, bok, lekkie","Porta com vidro lateral de casa exterior azul","Синяя входная дверь с окнами по бокам","Mavi Dış Ev Kapısı Yan Lambası","蓝色室外侧光门","藍色室外房屋側光門"
AGFexteriorHouseDoorSideLightBrown,,,,,"Brown Exterior House Side Light Door",,"Braune Tür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa marrón","Porte, lumière latérale, extérieur de maison, marron","Porta laterale leggera esterna marrone","住宅用室外ドア（茶色・サイド照明）","갈색 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – brązowe, bok, lekkie","Porta com vidro lateral de casa exterior marrom","Коричневая входная дверь с окнами по бокам","Kahverengi Dış Ev Kapısı Yan Lambası","棕色室外侧光门","棕色室外房屋側光門"
AGFexteriorHouseDoorSideLightGreen,,,,,"Green Exterior House Side Light Door",,"Grüne Tür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa verde","Porte, lumière latérale, extérieur de maison, verte","Porta laterale leggera esterna verde","住宅用室外ドア（緑・サイド照明）","초록색 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – zielone, bok, lekkie","Porta com vidro lateral de casa exterior verde","Зеленая входная дверь с окнами по бокам","Yeşil Dış Ev Kapısı Yan Lambası","绿色室外侧光门","綠色室外房屋側光門"
AGFexteriorHouseDoorSideLightGrey,,,,,"Grey Exterior House Side Light Door",,"Graue Tür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa gris","Porte, lumière latérale, extérieur de maison, grise","Porta laterale leggera esterna grigia","住宅用室外ドア（灰色・サイド照明）","회색 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – szare, bok, lekkie","Porta com vidro lateral de casa exterior cinza","Серая входная дверь с окнами по бокам","Gri Dış Ev Kapısı Yan Lambası","灰色室外侧光门","灰色室外房屋側光門"
AGFexteriorHouseDoorSideLightOak,,,,,"Oak Exterior House Side Light Door",,"Eichentür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa de roble","Porte, lumière latérale, extérieur de maison, chêne","Porta laterale leggera esterna in rovere","住宅用室外ドア（オーク・サイド照明）","떡갈나무 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – dębowe, bok, lekkie","Porta com vidro lateral de casa exterior carvalho","Дубовая входная дверь с окнами по бокам","Meşe Dış Ev Kapısı Yan Lambası","橡木室外侧光门","橡木室外房屋側光門"
