Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
plantedBlueberry2x5Replants,blocks,Block,,,"[DECEA3]Growing[ffffff] Blueberry[ffb400] x5[-][00de50] (Replants)[-]",,"[DECEA3]Anbau[ffffff] Heidelbeeren[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[DECEA3]creciendo[ffffff] Mora[ffb400] x5[-][00de50] (Se replanta)[-]","[DECEA3]pousse[ffffff] Myrtille[ffb400] x5[-][00de50] (Se replante)[-]","[DECEA3]in crescita[ffffff] Mirtilli[ffb400] x5[-][00de50] (Si ripianta)[-]","[DECEA3]生育中[ffffff] ブルーベリー（生育中）[ffb400] x5[-][00de50] (自動再植)[-]","[DECEA3]성장 중[ffffff] 블루베리[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[DECEA3]rosnący[ffffff] Czarna jagoda[ffb400] x5[-][00de50] (Przesadza się)[-]","[DECEA3]cultivo[ffffff] Mirtilo[ffb400] x5[-][00de50] (Replanta-se)[-]","[DECEA3]растет[ffffff] Черника[ffb400] x5[-][00de50] (Пересаживается)[-]","[DECEA3]Yetişen[ffffff] Yabanmersini[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[DECEA3]生长中[ffffff] 蓝莓[ffb400] x5[-][00de50] (自动补种)[-]","[DECEA3]生長中[ffffff] 藍莓[ffb400] x5[-][00de50] (自動補種)[-]"
plantedBlueberry3HarvestDescReplants,blocks,Block,,,"[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (Replants)[-]",,"[00ff00]Sammeln[ffffff] Heidelbeerpflanze[00de50] (Pflanzt sich neu an)[-]","[00ff00]Cosechar[ffffff] Planta de moras[00de50] (Se replanta)[-]","[00ff00]Récolter[ffffff] Plant de myrtille[00de50] (Se replante)[-]","[00ff00]Raccogli[ffffff] Pianta di mirtilli[00de50] (Si ripianta)[-]","[00ff00]採取する：[ffffff] ブルーベリー[00de50] (自動再植)[-]","[00ff00]수확[ffffff] 블루베리[00de50] (자동 다시 심기)[-]","[00ff00]Pozyskaj[ffffff] Czarna jagoda — roślina[00de50] (Przesadza się)[-]","[00ff00]Colher[ffffff] Planta de mirtilo[00de50] (Replanta-se)[-]","[00ff00]Добыть[ffffff] Растение «Черника»[00de50] (Пересаживается)[-]","[00ff00]Topla[ffffff] Yabanmersini Bitkisi[00de50] (Yeniden dikilir)[-]","[00ff00]收集[ffffff] 蓝莓植株[00de50] (自动补种)[-]","[00ff00]收穫[ffffff] 藍莓植株[00de50] (自動補種)[-]"
plantedBlueberry3HarvestDescx25Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (Replants)[-]",,"[00ff00]Sammeln[ffffff] Heidelbeerpflanze[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Cosechar[ffffff] Planta de moras[ddcdfa] x25[-][00de50] (Se replanta)[-]","[00ff00]Récolter[ffffff] Plant de myrtille[ddcdfa] x25[-][00de50] (Se replante)[-]","[00ff00]Raccogli[ffffff] Pianta di mirtilli[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[00ff00]採取する：[ffffff] ブルーベリー[ddcdfa] x25[-][00de50] (自動再植)[-]","[00ff00]수확[ffffff] 블루베리[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[00ff00]Pozyskaj[ffffff] Czarna jagoda — roślina[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[00ff00]Colher[ffffff] Planta de mirtilo[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[00ff00]Добыть[ffffff] Растение «Черника»[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[00ff00]Topla[ffffff] Yabanmersini Bitkisi[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[00ff00]收集[ffffff] 蓝莓植株[ddcdfa] x25[-][00de50] (自动补种)[-]","[00ff00]收穫[ffffff] 藍莓植株[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedBlueberry3HarvestDescx5Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (Replants)[-]",,"[00ff00]Sammeln[ffffff] Heidelbeerpflanze[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Cosechar[ffffff] Planta de moras[ffb400] x5[-][00de50] (Se replanta)[-]","[00ff00]Récolter[ffffff] Plant de myrtille[ffb400] x5[-][00de50] (Se replante)[-]","[00ff00]Raccogli[ffffff] Pianta di mirtilli[ffb400] x5[-][00de50] (Si ripianta)[-]","[00ff00]採取する：[ffffff] ブルーベリー[ffb400] x5[-][00de50] (自動再植)[-]","[00ff00]수확[ffffff] 블루베리[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[00ff00]Pozyskaj[ffffff] Czarna jagoda — roślina[ffb400] x5[-][00de50] (Przesadza się)[-]","[00ff00]Colher[ffffff] Planta de mirtilo[ffb400] x5[-][00de50] (Replanta-se)[-]","[00ff00]Добыть[ffffff] Растение «Черника»[ffb400] x5[-][00de50] (Пересаживается)[-]","[00ff00]Topla[ffffff] Yabanmersini Bitkisi[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[00ff00]收集[ffffff] 蓝莓植株[ffb400] x5[-][00de50] (自动补种)[-]","[00ff00]收穫[ffffff] 藍莓植株[ffb400] x5[-][00de50] (自動補種)[-]"
plantedChrysanthemum1Replants,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Chrysanthemum[00de50] (Replants)[-]",,"[aaaaab][DECEA3]Samen[ffffff] Chrysantheme[00de50] (Pflanzt sich neu an)[-]","[aaaaab][DECEA3]semilla[ffffff] Crisantemo[00de50] (Se replanta)[-]","[aaaaab][DECEA3]graine[ffffff] Chrysanthème[00de50] (Se replante)[-]","[aaaaab][DECEA3]seme[ffffff] Crisantemo[00de50] (Si ripianta)[-]","[aaaaab][DECEA3]種子[ffffff] 菊（種子）[00de50] (自動再植)[-]","[aaaaab][DECEA3]씨앗[ffffff] 국화[00de50] (자동 다시 심기)[-]","[aaaaab][DECEA3]nasiono[ffffff] Chryzantema[00de50] (Przesadza się)[-]","[aaaaab][DECEA3]semente[ffffff] Crisântemo[00de50] (Replanta-se)[-]","[aaaaab][DECEA3]семя[ffffff] Хризантема[00de50] (Пересаживается)[-]","[aaaaab][DECEA3]Tohum[ffffff] Krizantem[00de50] (Yeniden dikilir)[-]","[aaaaab][DECEA3]种子[ffffff] 菊花（种子）[00de50] (自动补种)[-]","[aaaaab][DECEA3]種子[ffffff] 菊花（種子）[00de50] (自動補種)[-]"
plantedChrysanthemum1x25Replants,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Replants)[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Chrysantheme[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Crisantemo[ddcdfa] x25[-][00de50] (Se replanta)[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Chrysanthème[ddcdfa] x25[-][00de50] (Se replante)[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Crisantemo[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 菊（種子）[ddcdfa] x25[-][00de50] (自動再植)[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 국화[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Chryzantema[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Crisântemo[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Хризантема[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Krizantem[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 菊花（种子）[ddcdfa] x25[-][00de50] (自动补种)[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 菊花（種子）[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedChrysanthemum1x5Replants,blocks,Block,,,"[aaaaac][aaaaab][DECEA3]Seed[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Replants)[-]",,"[aaaaac][aaaaab][DECEA3]Samen[ffffff] Chrysantheme[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[aaaaac][aaaaab][DECEA3]semilla[ffffff] Crisantemo[ffb400] x5[-][00de50] (Se replanta)[-]","[aaaaac][aaaaab][DECEA3]graine[ffffff] Chrysanthème[ffb400] x5[-][00de50] (Se replante)[-]","[aaaaac][aaaaab][DECEA3]seme[ffffff] Crisantemo[ffb400] x5[-][00de50] (Si ripianta)[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] 菊（種子）[ffb400] x5[-][00de50] (自動再植)[-]","[aaaaac][aaaaab][DECEA3]씨앗[ffffff] 국화[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[aaaaac][aaaaab][DECEA3]nasiono[ffffff] Chryzantema[ffb400] x5[-][00de50] (Przesadza się)[-]","[aaaaac][aaaaab][DECEA3]semente[ffffff] Crisântemo[ffb400] x5[-][00de50] (Replanta-se)[-]","[aaaaac][aaaaab][DECEA3]семя[ffffff] Хризантема[ffb400] x5[-][00de50] (Пересаживается)[-]","[aaaaac][aaaaab][DECEA3]Tohum[ffffff] Krizantem[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[aaaaac][aaaaab][DECEA3]种子[ffffff] 菊花（种子）[ffb400] x5[-][00de50] (自动补种)[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] 菊花（種子）[ffb400] x5[-][00de50] (自動補種)[-]"
plantedChrysanthemum2Replants,blocks,Block,,,"[DECEA3]Growing[ffffff] Chrysanthemum[00de50] (Replants)[-]",,"[DECEA3]Anbau[ffffff] Chrysantheme[00de50] (Pflanzt sich neu an)[-]","[DECEA3]creciendo[ffffff] Crisantemo[00de50] (Se replanta)[-]","[DECEA3]pousse[ffffff] Chrysanthème[00de50] (Se replante)[-]","[DECEA3]in crescita[ffffff] Crisantemo[00de50] (Si ripianta)[-]","[DECEA3]生育中[ffffff] 菊（生育中）[00de50] (自動再植)[-]","[DECEA3]성장 중[ffffff] 국화[00de50] (자동 다시 심기)[-]","[DECEA3]rosnący[ffffff] Chryzantema[00de50] (Przesadza się)[-]","[DECEA3]cultivo[ffffff] Crisântemo[00de50] (Replanta-se)[-]","[DECEA3]растет[ffffff] Хризантема[00de50] (Пересаживается)[-]","[DECEA3]Yetişen[ffffff] Krizantem[00de50] (Yeniden dikilir)[-]","[DECEA3]生长中[ffffff] 菊花[00de50] (自动补种)[-]","[DECEA3]生長中[ffffff] 菊花[00de50] (自動補種)[-]"
plantedChrysanthemum2x25Replants,blocks,Block,,,"[DECEA3]Growing[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Replants)[-]",,"[DECEA3]Anbau[ffffff] Chrysantheme[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[DECEA3]creciendo[ffffff] Crisantemo[ddcdfa] x25[-][00de50] (Se replanta)[-]","[DECEA3]pousse[ffffff] Chrysanthème[ddcdfa] x25[-][00de50] (Se replante)[-]","[DECEA3]in crescita[ffffff] Crisantemo[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[DECEA3]生育中[ffffff] 菊（生育中）[ddcdfa] x25[-][00de50] (自動再植)[-]","[DECEA3]성장 중[ffffff] 국화[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[DECEA3]rosnący[ffffff] Chryzantema[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[DECEA3]cultivo[ffffff] Crisântemo[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[DECEA3]растет[ffffff] Хризантема[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[DECEA3]Yetişen[ffffff] Krizantem[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[DECEA3]生长中[ffffff] 菊花[ddcdfa] x25[-][00de50] (自动补种)[-]","[DECEA3]生長中[ffffff] 菊花[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedChrysanthemum2x5Replants,blocks,Block,,,"[DECEA3]Growing[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Replants)[-]",,"[DECEA3]Anbau[ffffff] Chrysantheme[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[DECEA3]creciendo[ffffff] Crisantemo[ffb400] x5[-][00de50] (Se replanta)[-]","[DECEA3]pousse[ffffff] Chrysanthème[ffb400] x5[-][00de50] (Se replante)[-]","[DECEA3]in crescita[ffffff] Crisantemo[ffb400] x5[-][00de50] (Si ripianta)[-]","[DECEA3]生育中[ffffff] 菊（生育中）[ffb400] x5[-][00de50] (自動再植)[-]","[DECEA3]성장 중[ffffff] 국화[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[DECEA3]rosnący[ffffff] Chryzantema[ffb400] x5[-][00de50] (Przesadza się)[-]","[DECEA3]cultivo[ffffff] Crisântemo[ffb400] x5[-][00de50] (Replanta-se)[-]","[DECEA3]растет[ffffff] Хризантема[ffb400] x5[-][00de50] (Пересаживается)[-]","[DECEA3]Yetişen[ffffff] Krizantem[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[DECEA3]生长中[ffffff] 菊花[ffb400] x5[-][00de50] (自动补种)[-]","[DECEA3]生長中[ffffff] 菊花[ffb400] x5[-][00de50] (自動補種)[-]"
plantedChrysanthemum3HarvestDescReplants,blocks,Block,,,"[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (Replants)[-]",,"[00ff00]Sammeln[ffffff] Chrysantheme[00de50] (Pflanzt sich neu an)[-]","[00ff00]Cosechar[ffffff] Crisantemo[00de50] (Se replanta)[-]","[00ff00]Récolter[ffffff] Chrysanthème[00de50] (Se replante)[-]","[00ff00]Raccogli[ffffff] Crisantemo[00de50] (Si ripianta)[-]","[00ff00]採取する：[ffffff] 菊[00de50] (自動再植)[-]","[00ff00]수확[ffffff] 국화[00de50] (자동 다시 심기)[-]","[00ff00]Pozyskaj[ffffff] Chryzantema[00de50] (Przesadza się)[-]","[00ff00]Colher[ffffff] Crisântemo[00de50] (Replanta-se)[-]","[00ff00]Добыть[ffffff] Хризантема[00de50] (Пересаживается)[-]","[00ff00]Topla[ffffff] Krizantem[00de50] (Yeniden dikilir)[-]","[00ff00]收集[ffffff] 菊花[00de50] (自动补种)[-]","[00ff00]收穫[ffffff] 菊花[00de50] (自動補種)[-]"
plantedChrysanthemum3HarvestDescx25Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Replants)[-]",,"[00ff00]Sammeln[ffffff] Chrysantheme[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Cosechar[ffffff] Crisantemo[ddcdfa] x25[-][00de50] (Se replanta)[-]","[00ff00]Récolter[ffffff] Chrysanthème[ddcdfa] x25[-][00de50] (Se replante)[-]","[00ff00]Raccogli[ffffff] Crisantemo[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[00ff00]採取する：[ffffff] 菊[ddcdfa] x25[-][00de50] (自動再植)[-]","[00ff00]수확[ffffff] 국화[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[00ff00]Pozyskaj[ffffff] Chryzantema[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[00ff00]Colher[ffffff] Crisântemo[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[00ff00]Добыть[ffffff] Хризантема[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[00ff00]Topla[ffffff] Krizantem[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[00ff00]收集[ffffff] 菊花[ddcdfa] x25[-][00de50] (自动补种)[-]","[00ff00]收穫[ffffff] 菊花[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedChrysanthemum3HarvestDescx5Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Replants)[-]",,"[00ff00]Sammeln[ffffff] Chrysantheme[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Cosechar[ffffff] Crisantemo[ffb400] x5[-][00de50] (Se replanta)[-]","[00ff00]Récolter[ffffff] Chrysanthème[ffb400] x5[-][00de50] (Se replante)[-]","[00ff00]Raccogli[ffffff] Crisantemo[ffb400] x5[-][00de50] (Si ripianta)[-]","[00ff00]採取する：[ffffff] 菊[ffb400] x5[-][00de50] (自動再植)[-]","[00ff00]수확[ffffff] 국화[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[00ff00]Pozyskaj[ffffff] Chryzantema[ffb400] x5[-][00de50] (Przesadza się)[-]","[00ff00]Colher[ffffff] Crisântemo[ffb400] x5[-][00de50] (Replanta-se)[-]","[00ff00]Добыть[ffffff] Хризантема[ffb400] x5[-][00de50] (Пересаживается)[-]","[00ff00]Topla[ffffff] Krizantem[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[00ff00]收集[ffffff] 菊花[ffb400] x5[-][00de50] (自动补种)[-]","[00ff00]收穫[ffffff] 菊花[ffb400] x5[-][00de50] (自動補種)[-]"
plantedCoffee1Replants,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Coffee[00de50] (Replants)[-]",,"[aaaaab][DECEA3]Samen[ffffff] Kaffee[00de50] (Pflanzt sich neu an)[-]","[aaaaab][DECEA3]semilla[ffffff] Café[00de50] (Se replanta)[-]","[aaaaab][DECEA3]graine[ffffff] Café[00de50] (Se replante)[-]","[aaaaab][DECEA3]seme[ffffff] Caffè[00de50] (Si ripianta)[-]","[aaaaab][DECEA3]種子[ffffff] コーヒー（種子）[00de50] (自動再植)[-]","[aaaaab][DECEA3]씨앗[ffffff] 커피[00de50] (자동 다시 심기)[-]","[aaaaab][DECEA3]nasiono[ffffff] Kawa[00de50] (Przesadza się)[-]","[aaaaab][DECEA3]semente[ffffff] Café[00de50] (Replanta-se)[-]","[aaaaab][DECEA3]семя[ffffff] Кофейное дерево[00de50] (Пересаживается)[-]","[aaaaab][DECEA3]Tohum[ffffff] Kahve[00de50] (Yeniden dikilir)[-]","[aaaaab][DECEA3]种子[ffffff] 咖啡（种子）[00de50] (自动补种)[-]","[aaaaab][DECEA3]種子[ffffff] 咖啡（種子）[00de50] (自動補種)[-]"
plantedCoffee1x25Replants,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Coffee[ddcdfa] x25[-][00de50] (Replants)[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Kaffee[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Café[ddcdfa] x25[-][00de50] (Se replanta)[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Café[ddcdfa] x25[-][00de50] (Se replante)[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Caffè[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] コーヒー（種子）[ddcdfa] x25[-][00de50] (自動再植)[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 커피[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Kawa[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Café[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Кофейное дерево[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Kahve[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 咖啡（种子）[ddcdfa] x25[-][00de50] (自动补种)[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 咖啡（種子）[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedCoffee1x5Replants,blocks,Block,,,"[aaaaac][aaaaab][DECEA3]Seed[ffffff] Coffee[ffb400] x5[-][00de50] (Replants)[-]",,"[aaaaac][aaaaab][DECEA3]Samen[ffffff] Kaffee[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[aaaaac][aaaaab][DECEA3]semilla[ffffff] Café[ffb400] x5[-][00de50] (Se replanta)[-]","[aaaaac][aaaaab][DECEA3]graine[ffffff] Café[ffb400] x5[-][00de50] (Se replante)[-]","[aaaaac][aaaaab][DECEA3]seme[ffffff] Caffè[ffb400] x5[-][00de50] (Si ripianta)[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] コーヒー（種子）[ffb400] x5[-][00de50] (自動再植)[-]","[aaaaac][aaaaab][DECEA3]씨앗[ffffff] 커피[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[aaaaac][aaaaab][DECEA3]nasiono[ffffff] Kawa[ffb400] x5[-][00de50] (Przesadza się)[-]","[aaaaac][aaaaab][DECEA3]semente[ffffff] Café[ffb400] x5[-][00de50] (Replanta-se)[-]","[aaaaac][aaaaab][DECEA3]семя[ffffff] Кофейное дерево[ffb400] x5[-][00de50] (Пересаживается)[-]","[aaaaac][aaaaab][DECEA3]Tohum[ffffff] Kahve[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[aaaaac][aaaaab][DECEA3]种子[ffffff] 咖啡（种子）[ffb400] x5[-][00de50] (自动补种)[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] 咖啡（種子）[ffb400] x5[-][00de50] (自動補種)[-]"
plantedCoffee2Replants,blocks,Block,,,"[DECEA3]Growing[ffffff] Coffee[00de50] (Replants)[-]",,"[DECEA3]Anbau[ffffff] Kaffee[00de50] (Pflanzt sich neu an)[-]","[DECEA3]creciendo[ffffff] Café[00de50] (Se replanta)[-]","[DECEA3]pousse[ffffff] Café[00de50] (Se replante)[-]","[DECEA3]in crescita[ffffff] Caffè[00de50] (Si ripianta)[-]","[DECEA3]生育中[ffffff] コーヒー（生育中）[00de50] (自動再植)[-]","[DECEA3]성장 중[ffffff] 커피[00de50] (자동 다시 심기)[-]","[DECEA3]rosnący[ffffff] Kawa[00de50] (Przesadza się)[-]","[DECEA3]cultivo[ffffff] Café[00de50] (Replanta-se)[-]","[DECEA3]растет[ffffff] Кофейное дерево[00de50] (Пересаживается)[-]","[DECEA3]Yetişen[ffffff] Kahve[00de50] (Yeniden dikilir)[-]","[DECEA3]生长中[ffffff] 咖啡[00de50] (自动补种)[-]","[DECEA3]生長中[ffffff] 咖啡[00de50] (自動補種)[-]"
plantedCoffee2x25Replants,blocks,Block,,,"[DECEA3]Growing[ffffff] Coffee[ddcdfa] x25[-][00de50] (Replants)[-]",,"[DECEA3]Anbau[ffffff] Kaffee[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[DECEA3]creciendo[ffffff] Café[ddcdfa] x25[-][00de50] (Se replanta)[-]","[DECEA3]pousse[ffffff] Café[ddcdfa] x25[-][00de50] (Se replante)[-]","[DECEA3]in crescita[ffffff] Caffè[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[DECEA3]生育中[ffffff] コーヒー（生育中）[ddcdfa] x25[-][00de50] (自動再植)[-]","[DECEA3]성장 중[ffffff] 커피[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[DECEA3]rosnący[ffffff] Kawa[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[DECEA3]cultivo[ffffff] Café[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[DECEA3]растет[ffffff] Кофейное дерево[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[DECEA3]Yetişen[ffffff] Kahve[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[DECEA3]生长中[ffffff] 咖啡[ddcdfa] x25[-][00de50] (自动补种)[-]","[DECEA3]生長中[ffffff] 咖啡[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedCoffee2x5Replants,blocks,Block,,,"[DECEA3]Growing[ffffff] Coffee[ffb400] x5[-][00de50] (Replants)[-]",,"[DECEA3]Anbau[ffffff] Kaffee[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[DECEA3]creciendo[ffffff] Café[ffb400] x5[-][00de50] (Se replanta)[-]","[DECEA3]pousse[ffffff] Café[ffb400] x5[-][00de50] (Se replante)[-]","[DECEA3]in crescita[ffffff] Caffè[ffb400] x5[-][00de50] (Si ripianta)[-]","[DECEA3]生育中[ffffff] コーヒー（生育中）[ffb400] x5[-][00de50] (自動再植)[-]","[DECEA3]성장 중[ffffff] 커피[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[DECEA3]rosnący[ffffff] Kawa[ffb400] x5[-][00de50] (Przesadza się)[-]","[DECEA3]cultivo[ffffff] Café[ffb400] x5[-][00de50] (Replanta-se)[-]","[DECEA3]растет[ffffff] Кофейное дерево[ffb400] x5[-][00de50] (Пересаживается)[-]","[DECEA3]Yetişen[ffffff] Kahve[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[DECEA3]生长中[ffffff] 咖啡[ffb400] x5[-][00de50] (自动补种)[-]","[DECEA3]生長中[ffffff] 咖啡[ffb400] x5[-][00de50] (自動補種)[-]"
plantedCoffee3HarvestDescReplants,blocks,Block,,,"[00ff00]Harvest[ffffff] Coffee Plant[00de50] (Replants)[-]",,"[00ff00]Sammeln[ffffff] Kaffeepflanze[00de50] (Pflanzt sich neu an)[-]","[00ff00]Cosechar[ffffff] Planta de café[00de50] (Se replanta)[-]","[00ff00]Récolter[ffffff] Plant de café[00de50] (Se replante)[-]","[00ff00]Raccogli[ffffff] Pianta di caffè[00de50] (Si ripianta)[-]","[00ff00]採取する：[ffffff] コーヒー[00de50] (自動再植)[-]","[00ff00]수확[ffffff] 커피[00de50] (자동 다시 심기)[-]","[00ff00]Pozyskaj[ffffff] Kawa — roślina[00de50] (Przesadza się)[-]","[00ff00]Colher[ffffff] Planta de café[00de50] (Replanta-se)[-]","[00ff00]Добыть[ffffff] Растение «Кофейное дерево»[00de50] (Пересаживается)[-]","[00ff00]Topla[ffffff] Kahve Bitkisi[00de50] (Yeniden dikilir)[-]","[00ff00]收集[ffffff] 咖啡植株[00de50] (自动补种)[-]","[00ff00]收穫[ffffff] 咖啡樹[00de50] (自動補種)[-]"
